x y z meta size
2 52 65 0 18
2 53 63 0 2
2 53 65 0 88
2 54 64 0 7
2 54 65 0 101
2 55 63 0 1
2 55 64 0 4
2 55 65 0 4
2 56 62 0 3
2 56 64 0 17
2 56 65 0 6
2 57 63 0 1
2 57 64 0 370
2 58 63 0 4
2 58 64 0 18
2 59 63 0 8
2 59 64 0 3
2 59 65 0 1
2 60 62 0 2
2 60 63 0 13
2 60 64 0 12
2 61 61 0 1
2 61 62 0 2
2 61 63 0 2
2 61 64 0 2
2 62 62 0 2
2 62 63 0 17
2 63 62 0 3
2 63 63 0 1
2 64 61 0 1
2 64 62 0 5
2 64 63 0 35
2 65 62 0 42
2 65 63 0 22
2 65 64 0 1
2 66 62 0 10
2 66 63 0 3
2 67 60 0 2
2 67 62 0 106
2 68 61 0 1
2 68 62 0 95
2 68 63 0 2
2 69 60 0 1
2 69 61 0 1
2 69 62 0 138
2 69 63 0 2
2 70 60 0 1
2 70 61 0 1
2 70 62 0 24
2 71 60 0 1
2 71 61 0 2
2 71 62 0 90
2 72 62 0 8
2 73 61 0 2
2 73 62 0 92
2 74 62 0 53
2 75 60 0 1
2 75 61 0 4
2 75 62 0 17
2 76 61 0 2
2 76 62 0 4
2 77 61 0 1
2 77 62 0 42
2 78 62 0 8
2 79 62 0 9
2 80 61 0 6
2 80 62 0 23
2 81 61 0 6
2 81 62 0 24
3 20 81 0 89
3 22 80 0 48
3 23 79 0 64
3 23 80 0 1
3 24 78 0 3
3 24 79 0 40
3 25 74 0 1
3 25 75 0 1
3 25 78 0 524
3 26 77 0 2
3 26 78 0 1
3 27 74 0 1
3 27 75 0 1
3 27 76 0 1
3 27 77 0 68
3 27 78 0 1
3 28 74 0 1
3 28 75 0 2
3 28 76 0 52
3 29 74 0 2
3 29 75 0 4
3 29 76 0 11
3 30 74 0 1
3 30 75 0 813
3 30 78 0 1
3 31 73 0 1
3 31 74 0 11
3 31 75 0 3
3 32 71 0 1
3 32 72 0 3
3 32 73 0 3
3 32 74 0 745
3 32 75 0 3
3 32 78 0 1
3 33 69 0 1
3 33 72 0 2
3 33 73 0 1
3 33 74 0 1
3 33 75 0 1
3 34 72 0 4
3 34 73 0 96
3 35 71 0 2
3 35 72 0 87
3 35 74 0 1
3 36 70 0 2
3 36 72 0 254
3 36 74 0 4
3 37 71 0 17
3 37 72 0 1
3 38 71 0 155
3 39 69 0 1
3 39 70 0 56
3 39 74 0 1
3 40 69 0 1
3 40 70 0 233
3 41 68 0 5
3 41 69 0 36
3 41 70 0 11
3 42 60 0 1
3 42 67 0 2
3 42 68 0 2
3 42 69 0 521
3 42 70 0 1
3 43 67 0 2
3 43 68 0 19
3 43 69 0 37
3 44 66 0 1
3 44 67 0 2
3 44 68 0 45
3 44 69 0 1
3 45 67 0 2
3 45 68 0 4
3 46 66 0 1
3 46 67 0 3
3 47 66 0 5
3 47 67 0 159
3 48 65 0 3
3 48 66 0 1
3 48 67 0 32
3 49 65 0 1
3 49 66 0 34
3 49 67 0 1
3 50 65 0 3
3 50 66 0 161
3 50 67 0 1
3 51 66 0 2
3 52 63 0 2
3 52 64 0 1
3 52 65 0 130
3 52 66 0 1
3 53 65 0 55
3 54 64 0 2
3 54 65 0 164
3 55 62 0 2
3 55 63 0 4
3 55 64 0 22
3 55 65 0 15
3 56 62 0 3
3 56 63 0 2
3 56 64 0 6
3 56 65 0 10
3 57 62 0 2
3 57 64 0 9
3 58 61 0 1
3 58 63 0 1
3 58 64 0 57
3 59 61 0 2
3 59 62 0 2
3 59 63 0 6
3 59 64 0 12
3 59 65 0 1
3 60 61 0 3
3 60 62 0 1
3 60 64 0 5
3 61 63 0 43
3 61 64 0 1
3 62 62 0 4
3 62 63 0 235
3 63 61 0 1
3 63 62 0 1
3 63 63 0 45
3 64 61 0 4
3 64 62 0 5
3 64 63 0 34
3 65 61 0 2
3 65 62 0 47
3 65 63 0 12
3 66 61 0 4
3 66 62 0 59
3 66 63 0 7
3 67 60 0 1
3 67 62 0 129
3 67 63 0 5
3 68 61 0 2
3 68 62 0 5
3 68 63 0 2
3 69 62 0 265
3 70 60 0 1
3 70 62 0 53
3 70 63 0 1
3 71 59 0 1
3 71 60 0 3
3 71 61 0 4
3 71 62 0 266
3 71 63 0 1
3 72 61 0 9
3 72 62 0 74
3 73 60 0 2
3 73 61 0 7
3 73 62 0 128
3 74 61 0 4
3 74 62 0 58
3 75 60 0 2
3 75 61 0 1
3 75 62 0 42
3 76 62 0 8
3 77 61 0 1
3 77 62 0 79
3 78 61 0 8
3 78 62 0 47
3 79 61 0 5
3 79 62 0 106
3 80 59 0 1
3 80 61 0 14
3 80 62 0 27
3 81 60 0 1
3 81 61 0 20
3 81 62 0 46
4 20 80 0 1
4 20 81 0 36
4 21 79 0 1
4 22 79 0 1
4 22 80 0 66
4 23 79 0 35
4 23 80 0 1
4 24 78 0 8
4 24 79 0 26
4 25 74 0 1
4 25 75 0 1
4 25 77 0 1
4 25 78 0 392
4 26 76 0 2
4 26 77 0 6
4 26 78 0 1
4 27 75 0 2
4 27 76 0 2
4 27 77 0 92
4 28 75 0 2
4 28 76 0 17
4 29 74 0 1
4 29 75 0 12
4 29 76 0 17
4 30 74 0 4
4 30 75 0 582
4 31 74 0 30
4 31 75 0 3
4 32 69 0 1
4 32 72 0 3
4 32 73 0 3
4 32 74 0 10
4 33 69 0 1
4 33 72 0 3
4 33 73 0 21
4 34 71 0 2
4 34 72 0 11
4 34 73 0 97
4 35 71 0 2
4 35 72 0 70
4 36 70 0 5
4 36 71 0 4
4 36 72 0 313
4 37 71 0 65
4 37 72 0 1
4 38 70 0 6
4 38 71 0 237
4 39 69 0 1
4 39 70 0 55
4 39 71 0 1
4 40 68 0 1
4 40 69 0 1
4 40 70 0 188
4 41 68 0 8
4 41 69 0 49
4 41 70 0 9
4 42 60 0 1
4 42 67 0 4
4 42 68 0 14
4 42 69 0 600
4 42 70 0 2
4 42 73 0 1
4 43 67 0 3
4 43 68 0 43
4 43 69 0 23
4 44 66 0 1
4 44 67 0 4
4 44 68 0 128
4 45 67 0 3
4 45 68 0 23
4 46 67 0 15
4 47 66 0 10
4 47 67 0 36
4 48 65 0 4
4 48 66 0 1
4 48 67 0 16
4 49 62 0 1
4 49 66 0 34
4 50 62 0 1
4 50 65 0 8
4 50 66 0 306
4 50 67 0 1
4 51 64 0 1
4 51 65 0 5
4 51 66 0 41
4 52 63 0 2
4 52 64 0 3
4 52 65 0 134
4 52 66 0 1
4 53 63 0 1
4 53 64 0 2
4 53 65 0 11
4 54 63 0 2
4 54 64 0 7
4 54 65 0 164
4 55 62 0 1
4 55 63 0 6
4 55 64 0 24
4 55 65 0 11
4 56 59 0 1
4 56 62 0 5
4 56 63 0 3
4 56 64 0 35
4 56 65 0 10
4 57 63 0 5
4 57 64 0 74
4 58 61 0 1
4 58 62 0 2
4 58 63 0 1
4 58 64 0 33
4 59 61 0 2
4 59 62 0 2
4 59 63 0 16
4 59 65 0 1
4 60 61 0 2
4 60 62 0 4
4 60 63 0 22
4 60 64 0 5
4 60 66 0 1
4 61 61 0 3
4 61 62 0 3
4 61 63 0 7
4 62 62 0 3
4 62 63 0 25
4 63 61 0 1
4 63 63 0 1
4 64 61 0 5
4 64 62 0 7
4 64 63 0 33
4 65 61 0 4
4 65 62 0 8
4 65 63 0 21
4 66 60 0 1
4 66 62 0 32
4 67 60 0 4
4 67 61 0 3
4 67 62 0 203
4 67 63 0 1
4 68 61 0 4
4 68 62 0 116
4 68 63 0 1
4 69 59 0 1
4 69 60 0 4
4 69 61 0 6
4 69 62 0 347
4 69 63 0 2
4 70 60 0 3
4 70 61 0 2
4 70 62 0 162
4 71 61 0 4
4 71 62 0 8
4 72 60 0 1
4 72 61 0 2
4 72 62 0 90
4 73 60 0 3
4 73 61 0 4
4 73 62 0 86
4 74 61 0 1
4 74 62 0 2
4 75 60 0 3
4 75 61 0 10
4 75 62 0 24
4 76 61 0 10
4 76 62 0 3
4 77 61 0 2
4 77 62 0 65
4 78 61 0 1
4 78 62 0 25
4 79 61 0 2
4 79 62 0 73
4 80 60 0 2
4 80 61 0 19
4 80 62 0 60
4 81 60 0 3
4 81 61 0 15
4 81 62 0 78
5 20 80 0 2
5 20 81 0 19
5 21 79 0 1
5 22 79 0 1
5 22 80 0 46
5 23 79 0 30
5 23 80 0 1
5 24 78 0 8
5 24 79 0 16
5 25 78 0 59
5 26 76 0 2
5 26 77 0 10
5 27 75 0 2
5 27 76 0 2
5 27 77 0 87
5 28 75 0 1
5 28 76 0 34
5 29 75 0 16
5 29 76 0 5
5 30 74 0 2
5 30 75 0 285
5 31 73 0 2
5 31 74 0 28
5 31 75 0 1
5 32 72 0 1
5 32 73 0 1
5 32 74 0 413
5 32 75 0 1
5 33 72 0 3
5 33 73 0 4
5 33 74 0 1
5 34 70 0 1
5 34 71 0 3
5 34 72 0 11
5 34 73 0 155
5 35 71 0 2
5 35 72 0 79
5 36 70 0 5
5 36 71 0 6
5 36 72 0 227
5 36 74 0 3
5 37 71 0 25
5 37 72 0 1
5 38 70 0 5
5 38 71 0 192
5 39 70 0 87
5 39 71 0 1
5 39 74 0 1
5 40 68 0 2
5 40 69 0 1
5 40 70 0 202
5 41 68 0 7
5 41 69 0 53
5 41 70 0 8
5 42 67 0 4
5 42 68 0 14
5 42 69 0 358
5 42 70 0 1
5 43 67 0 2
5 43 68 0 44
5 43 69 0 9
5 44 66 0 1
5 44 67 0 4
5 44 68 0 196
5 45 68 0 28
5 46 67 0 4
5 46 68 0 4
5 47 66 0 9
5 47 67 0 157
5 47 68 0 1
5 48 65 0 3
5 48 66 0 4
5 48 67 0 29
5 48 68 0 1
5 49 62 0 1
5 49 66 0 20
5 49 67 0 1
5 50 62 0 1
5 50 64 0 1
5 50 65 0 6
5 50 66 0 120
5 51 64 0 2
5 51 65 0 12
5 51 66 0 33
5 52 64 0 4
5 52 65 0 16
5 53 63 0 2
5 53 64 0 2
5 53 65 0 180
5 54 63 0 3
5 54 64 0 11
5 54 65 0 36
5 55 63 0 4
5 55 64 0 54
5 56 59 0 1
5 56 62 0 5
5 56 63 0 2
5 56 64 0 35
5 56 65 0 3
5 56 68 0 1
5 57 63 0 4
5 57 64 0 111
5 58 62 0 3
5 58 63 0 1
5 58 64 0 143
5 58 68 0 1
5 59 61 0 1
5 59 62 0 1
5 59 63 0 10
5 59 64 0 25
5 60 61 0 1
5 60 62 0 5
5 60 63 0 48
5 60 64 0 18
5 61 61 0 5
5 61 62 0 3
5 61 63 0 31
5 61 64 0 3
5 62 62 0 5
5 62 63 0 65
5 62 64 0 1
5 63 61 0 1
5 63 63 0 21
5 63 64 0 1
5 64 61 0 4
5 64 63 0 65
5 65 61 0 3
5 65 62 0 27
5 65 63 0 12
5 66 60 0 1
5 66 61 0 1
5 66 62 0 12
5 66 63 0 7
5 67 60 0 5
5 67 61 0 3
5 67 62 0 148
5 67 63 0 1
5 68 61 0 3
5 68 62 0 113
5 68 63 0 1
5 69 59 0 1
5 69 60 0 4
5 69 61 0 5
5 69 62 0 341
5 69 63 0 2
5 70 60 0 2
5 70 61 0 1
5 70 62 0 205
5 71 60 0 2
5 71 61 0 3
5 71 62 0 141
5 72 60 0 1
5 72 61 0 2
5 72 62 0 46
5 73 60 0 2
5 73 61 0 4
5 73 62 0 39
5 74 60 0 1
5 74 61 0 3
5 74 62 0 48
5 75 60 0 3
5 75 61 0 15
5 75 62 0 4
5 76 60 0 1
5 76 61 0 8
5 76 62 0 11
5 77 61 0 10
5 77 62 0 55
5 78 61 0 9
5 78 62 0 5
5 79 61 0 13
5 79 62 0 7
5 80 60 0 1
5 80 61 0 24
5 80 62 0 34
5 81 60 0 2
5 81 61 0 7
5 81 62 0 52
6 19 81 0 1
6 20 79 0 1
6 20 81 0 58
6 22 79 0 2
6 22 80 0 7
6 23 75 0 1
6 23 79 0 222
6 24 78 0 4
6 24 79 0 6
6 25 74 0 1
6 25 75 0 1
6 25 78 0 437
6 26 76 0 1
6 26 77 0 3
6 26 78 0 1
6 27 74 0 1
6 27 75 0 1
6 27 77 0 44
6 28 76 0 231
6 28 78 0 1
6 29 75 0 9
6 29 76 0 2
6 30 74 0 1
6 30 75 0 393
6 31 72 0 1
6 31 73 0 1
6 31 74 0 52
6 31 75 0 1
6 32 72 0 2
6 32 74 0 367
6 32 75 0 1
6 33 73 0 63
6 34 71 0 1
6 34 72 0 1
6 34 73 0 380
6 34 74 0 1
6 35 71 0 1
6 35 72 0 50
6 36 72 0 313
6 36 73 0 1
6 36 74 0 3
6 37 71 0 120
6 37 72 0 1
6 38 70 0 2
6 38 71 0 102
6 39 70 0 19
6 40 69 0 3
6 40 70 0 317
6 41 68 0 3
6 41 69 0 51
6 41 70 0 12
6 42 67 0 1
6 42 68 0 11
6 42 69 0 73
6 42 70 0 1
6 43 66 0 1
6 43 67 0 1
6 43 68 0 6
6 43 69 0 2
6 44 68 0 248
6 44 69 0 1
6 45 66 0 1
6 45 67 0 9
6 45 68 0 46
6 46 67 0 92
6 46 68 0 2
6 47 65 0 1
6 47 66 0 5
6 47 67 0 9
6 48 65 0 1
6 48 66 0 11
6 48 67 0 4
6 48 68 0 1
6 49 66 0 192
6 50 65 0 5
6 50 66 0 10
6 51 64 0 1
6 51 65 0 20
6 51 66 0 8
6 52 63 0 1
6 52 64 0 5
6 52 65 0 187
6 53 64 0 1
6 53 65 0 260
6 54 63 0 1
6 54 64 0 8
6 54 65 0 37
6 54 68 0 1
6 55 62 0 1
6 55 64 0 11
6 55 65 0 3
6 56 62 0 2
6 56 64 0 4
6 56 65 0 3
6 56 68 0 1
6 57 64 0 76
6 58 62 0 1
6 58 63 0 2
6 58 64 0 23
6 58 65 0 1
6 58 68 0 1
6 59 61 0 1
6 59 62 0 2
6 59 63 0 17
6 59 64 0 2
6 60 61 0 2
6 60 63 0 59
6 60 64 0 4
6 60 66 0 1
6 61 61 0 2
6 61 62 0 2
6 61 63 0 111
6 62 63 0 18
6 63 62 0 4
6 63 63 0 67
6 64 62 0 2
6 64 63 0 37
6 65 62 0 43
6 65 63 0 9
6 66 61 0 4
6 66 62 0 66
6 66 63 0 4
6 67 61 0 1
6 67 62 0 185
6 67 63 0 3
6 68 62 0 51
6 69 61 0 1
6 69 62 0 176
6 69 63 0 1
6 70 61 0 6
6 70 62 0 257
6 71 61 0 7
6 71 62 0 83
6 72 61 0 4
6 72 62 0 56
6 73 61 0 6
6 73 62 0 14
6 74 61 0 14
6 74 62 0 4
6 75 61 0 42
6 75 62 0 23
6 76 61 0 6
6 76 62 0 38
6 77 61 0 4
6 77 62 0 14
6 78 61 0 5
6 78 62 0 23
6 79 60 0 1
6 79 61 0 31
6 79 62 0 21
6 80 60 0 1
6 80 61 0 8
6 80 62 0 6
6 81 60 0 1
6 81 61 0 23
6 81 62 0 6
7 20 79 0 1
7 20 81 0 21
7 22 79 0 1
7 22 80 0 12
7 23 79 0 196
7 24 78 0 5
7 24 79 0 12
7 25 78 0 131
7 26 77 0 12
7 27 74 0 1
7 27 75 0 2
7 27 76 0 1
7 27 77 0 16
7 28 76 0 191
7 29 75 0 1
7 29 76 0 2
7 30 73 0 1
7 30 74 0 1
7 30 75 0 143
7 31 72 0 1
7 31 74 0 76
7 32 72 0 3
7 32 74 0 318
7 32 75 0 1
7 33 73 0 45
7 34 72 0 3
7 34 73 0 279
7 34 74 0 1
7 35 72 0 146
7 36 70 0 2
7 36 71 0 4
7 36 72 0 300
7 36 74 0 3
7 37 71 0 194
7 37 72 0 1
7 38 69 0 1
7 38 70 0 2
7 38 71 0 30
7 39 69 0 1
7 39 70 0 44
7 40 69 0 4
7 40 70 0 174
7 41 68 0 1
7 41 69 0 78
7 41 70 0 7
7 42 67 0 2
7 42 69 0 128
7 43 68 0 21
7 43 69 0 3
7 44 67 0 1
7 44 68 0 258
7 44 69 0 1
7 45 67 0 8
7 45 68 0 33
7 46 67 0 71
7 47 66 0 1
7 47 67 0 204
7 48 66 0 18
7 48 67 0 6
7 48 68 0 1
7 49 66 0 144
7 50 66 0 88
7 51 65 0 25
7 51 66 0 4
7 52 62 0 1
7 52 63 0 2
7 52 64 0 3
7 52 65 0 249
7 53 64 0 2
7 53 65 0 270
7 54 65 0 11
7 54 68 0 1
7 55 62 0 1
7 55 63 0 2
7 55 64 0 64
7 55 65 0 3
7 56 63 0 1
7 56 64 0 44
7 56 65 0 2
7 56 68 0 1
7 57 63 0 4
7 57 64 0 76
7 58 61 0 1
7 58 62 0 1
7 58 63 0 1
7 58 64 0 96
7 58 65 0 1
7 58 67 0 1
7 58 68 0 1
7 59 61 0 1
7 59 62 0 1
7 59 63 0 5
7 59 64 0 21
7 59 65 0 1
7 60 61 0 2
7 60 63 0 134
7 60 64 0 13
7 60 66 0 1
7 61 62 0 1
7 61 63 0 296
7 61 64 0 3
7 62 62 0 3
7 62 63 0 27
7 62 64 0 1
7 63 62 0 3
7 63 63 0 106
7 64 61 0 1
7 64 62 0 8
7 64 63 0 48
7 65 61 0 1
7 65 62 0 42
7 65 63 0 9
7 66 61 0 2
7 66 62 0 28
7 66 63 0 8
7 67 60 0 1
7 67 61 0 3
7 67 62 0 274
7 67 63 0 6
7 68 61 0 2
7 68 62 0 27
7 68 63 0 2
7 69 60 0 1
7 69 62 0 123
7 70 60 0 1
7 70 61 0 6
7 70 62 0 248
7 71 61 0 18
7 71 62 0 9
7 72 61 0 1
7 72 62 0 50
7 73 60 0 1
7 73 61 0 9
7 73 62 0 11
7 74 61 0 16
7 74 62 0 9
7 75 60 0 1
7 75 61 0 44
7 75 62 0 33
7 76 62 0 22
7 77 61 0 9
7 77 62 0 33
7 78 61 0 2
7 78 62 0 29
7 79 61 0 35
7 79 62 0 12
7 80 61 0 26
7 80 62 0 3
7 81 61 0 40
7 81 62 0 32
8 20 80 0 1
8 20 81 0 52
8 21 80 0 2
8 22 80 0 32
8 23 78 0 1
8 23 79 0 96
8 24 78 0 4
8 25 72 0 1
8 25 78 0 122
8 26 77 0 4
8 27 77 0 15
8 28 75 0 1
8 28 76 0 40
8 29 75 0 6
8 29 76 0 5
8 30 75 0 16
8 31 72 0 1
8 31 74 0 88
8 31 75 0 1
8 32 72 0 1
8 32 74 0 233
8 32 75 0 1
8 33 73 0 23
8 34 70 0 1
8 34 71 0 2
8 34 73 0 345
8 35 71 0 1
8 35 72 0 187
8 36 71 0 5
8 36 72 0 69
8 36 74 0 1
8 37 71 0 239
8 38 70 0 2
8 38 71 0 142
8 39 68 0 1
8 39 69 0 1
8 39 70 0 152
8 40 69 0 2
8 40 70 0 283
8 40 71 0 1
8 41 69 0 75
8 41 70 0 10
8 42 68 0 1
8 42 69 0 165
8 42 70 0 1
8 43 68 0 48
8 43 69 0 9
8 44 67 0 1
8 44 68 0 321
8 44 69 0 2
8 45 67 0 8
8 45 68 0 36
8 46 67 0 15
8 47 66 0 2
8 47 67 0 179
8 48 66 0 17
8 48 67 0 6
8 48 68 0 2
8 49 66 0 135
8 50 65 0 2
8 50 66 0 71
8 51 63 0 1
8 51 64 0 2
8 51 65 0 35
8 52 64 0 2
8 52 65 0 223
8 53 64 0 2
8 53 65 0 132
8 54 64 0 14
8 54 65 0 38
8 54 68 0 1
8 55 63 0 3
8 55 64 0 26
8 56 64 0 50
8 56 65 0 1
8 56 68 0 2
8 57 63 0 1
8 57 64 0 66
8 58 61 0 1
8 58 62 0 1
8 58 63 0 1
8 58 64 0 110
8 58 68 0 1
8 59 63 0 7
8 59 64 0 17
8 59 65 0 1
8 60 63 0 229
8 60 64 0 12
8 60 66 0 1
8 61 62 0 1
8 61 63 0 9
8 61 64 0 2
8 62 62 0 2
8 62 63 0 39
8 62 64 0 1
8 63 62 0 1
8 63 63 0 81
8 64 62 0 6
8 64 63 0 82
8 65 62 0 80
8 65 63 0 27
8 66 63 0 11
8 67 61 0 1
8 67 62 0 122
8 67 63 0 6
8 68 62 0 10
8 68 63 0 2
8 69 61 0 3
8 69 62 0 82
8 69 63 0 1
8 70 61 0 5
8 70 62 0 111
8 70 63 0 1
8 71 60 0 1
8 71 61 0 23
8 71 62 0 48
8 72 61 0 8
8 72 62 0 44
8 73 61 0 20
8 73 62 0 93
8 74 61 0 24
8 74 62 0 22
8 75 61 0 49
8 75 62 0 7
8 76 61 0 16
8 76 62 0 5
8 77 61 0 7
8 77 62 0 5
8 78 61 0 5
8 78 62 0 8
8 79 61 0 67
8 79 62 0 14
8 80 61 0 2
8 80 62 0 22
8 81 61 0 31
8 81 62 0 26
9 20 79 0 1
9 20 81 0 89
9 21 80 0 3
9 22 80 0 97
9 23 79 0 42
9 23 80 0 2
9 24 79 0 9
9 25 78 0 134
9 26 76 0 1
9 26 77 0 7
9 27 75 0 1
9 27 77 0 23
9 28 75 0 2
9 28 76 0 182
9 29 74 0 1
9 29 75 0 5
9 29 76 0 12
9 30 74 0 2
9 30 75 0 296
9 31 72 0 1
9 31 73 0 3
9 31 74 0 60
9 31 75 0 1
9 32 72 0 1
9 32 73 0 1
9 32 74 0 173
9 33 72 0 1
9 33 73 0 28
9 34 72 0 3
9 34 73 0 122
9 35 71 0 1
9 35 72 0 36
9 36 68 0 1
9 36 70 0 1
9 36 71 0 2
9 36 72 0 63
9 36 74 0 1
9 37 71 0 165
9 38 70 0 4
9 38 71 0 105
9 39 69 0 2
9 39 70 0 61
9 40 67 0 1
9 40 69 0 7
9 40 70 0 219
9 41 67 0 1
9 41 68 0 3
9 41 69 0 195
9 41 70 0 8
9 42 62 0 1
9 42 67 0 1
9 42 68 0 12
9 42 69 0 422
9 42 70 0 1
9 43 67 0 3
9 43 68 0 13
9 43 69 0 4
9 44 66 0 2
9 44 67 0 2
9 44 68 0 915
9 44 69 0 1
9 45 66 0 1
9 45 67 0 9
9 45 68 0 33
9 46 66 0 1
9 46 67 0 73
9 46 68 0 9
9 47 67 0 42
9 47 68 0 3
9 48 62 0 1
9 48 65 0 2
9 48 66 0 6
9 48 67 0 12
9 48 68 0 6
9 49 65 0 2
9 49 66 0 399
9 49 67 0 1
9 49 68 0 1
9 50 65 0 5
9 50 66 0 136
9 51 62 0 1
9 51 65 0 30
9 51 66 0 8
9 52 63 0 1
9 52 64 0 1
9 52 65 0 52
9 52 66 0 2
9 53 64 0 3
9 53 65 0 320
9 53 66 0 1
9 54 62 0 1
9 54 65 0 55
9 54 68 0 1
9 55 63 0 3
9 55 64 0 31
9 55 68 0 1
9 56 61 0 1
9 56 62 0 4
9 56 64 0 45
9 56 65 0 2
9 56 68 0 6
9 57 64 0 26
9 57 68 0 1
9 58 63 0 4
9 58 64 0 22
9 58 65 0 1
9 58 68 0 4
9 59 61 0 1
9 59 62 0 1
9 59 63 0 27
9 59 64 0 2
9 59 65 0 2
9 60 61 0 1
9 60 62 0 1
9 60 63 0 100
9 60 64 0 1
9 60 66 0 3
9 61 62 0 5
9 61 63 0 145
9 62 61 0 1
9 62 62 0 10
9 62 63 0 15
9 63 61 0 1
9 63 62 0 15
9 63 63 0 15
9 63 68 0 1
9 64 60 0 1
9 64 61 0 4
9 64 62 0 24
9 64 63 0 5
9 65 61 0 2
9 65 62 0 69
9 65 63 0 24
9 66 61 0 5
9 66 62 0 142
9 67 62 0 33
9 68 59 0 1
9 68 61 0 6
9 68 62 0 380
9 69 60 0 2
9 69 61 0 8
9 69 62 0 285
9 70 60 0 1
9 70 61 0 5
9 70 62 0 120
9 70 63 0 1
9 71 60 0 3
9 71 61 0 12
9 71 62 0 94
9 72 60 0 1
9 72 61 0 36
9 72 62 0 51
9 73 60 0 2
9 73 61 0 35
9 73 62 0 57
9 74 61 0 22
9 74 62 0 4
9 75 60 0 1
9 75 61 0 41
9 75 62 0 20
9 76 62 0 3
9 77 59 0 1
9 77 60 0 2
9 77 61 0 68
9 77 62 0 13
9 78 61 0 28
9 78 62 0 9
9 79 61 0 108
9 79 62 0 6
9 80 60 0 1
9 80 61 0 9
9 80 62 0 13
9 81 60 0 1
9 81 61 0 27
9 81 62 0 8
10 20 79 0 2
10 20 80 0 2
10 20 81 0 150
10 21 80 0 2
10 22 80 0 27
10 23 79 0 50
10 23 81 0 1
10 24 78 0 10
10 24 79 0 19
10 25 78 0 83
10 26 76 0 1
10 26 77 0 14
10 27 77 0 29
