series,x,y,z,value,coordinate_system
scrambled,1,12,0,-0.049713890471561592,scrambled_array_coordinate
scrambled,3,12,0,-0.051846149568311718,scrambled_array_coordinate
scrambled,10,12,0,0.04986663467273536,scrambled_array_coordinate
scrambled,15,12,0,-0.057660350467011776,scrambled_array_coordinate
scrambled,17,12,0,0.043740999157476229,scrambled_array_coordinate
scrambled,19,12,0,0.044734017686055366,scrambled_array_coordinate
scrambled,21,12,0,-0.043881824806802812,scrambled_array_coordinate
scrambled,22,12,0,-0.081960876405346814,scrambled_array_coordinate
scrambled,25,12,0,0.072257520458993821,scrambled_array_coordinate
scrambled,42,13,0,-0.035772852768487906,scrambled_array_coordinate
scrambled,22,15,0,0.041947284470696296,scrambled_array_coordinate
scrambled,1,16,0,-0.048808799962504194,scrambled_array_coordinate
scrambled,4,16,0,-0.037108262013347548,scrambled_array_coordinate
scrambled,19,16,0,0.038078596198045239,scrambled_array_coordinate
scrambled,21,16,0,-0.037299444150570397,scrambled_array_coordinate
scrambled,3,19,0,-0.045328489696428532,scrambled_array_coordinate
scrambled,19,19,0,0.047140185886742514,scrambled_array_coordinate
scrambled,21,19,0,-0.040393710705994568,scrambled_array_coordinate
scrambled,1,20,0,-0.050414543503004741,scrambled_array_coordinate
scrambled,10,20,0,0.037997000114613003,scrambled_array_coordinate
scrambled,15,20,0,-0.039473844088535187,scrambled_array_coordinate
scrambled,22,20,0,-0.050624224434390554,scrambled_array_coordinate
scrambled,3,21,0,-0.082111461107824052,scrambled_array_coordinate
scrambled,10,21,0,0.055512752889376217,scrambled_array_coordinate
scrambled,15,21,0,-0.06747237366913722,scrambled_array_coordinate
scrambled,17,21,0,0.061976327073769828,scrambled_array_coordinate
scrambled,19,21,0,0.052115500517139972,scrambled_array_coordinate
scrambled,21,21,0,-0.067863685867989007,scrambled_array_coordinate
scrambled,22,21,0,-0.069768499944985449,scrambled_array_coordinate
scrambled,24,21,0,-0.047636774873791803,scrambled_array_coordinate
scrambled,25,21,0,0.10318304108140509,scrambled_array_coordinate
scrambled,31,21,0,-0.064513065604927089,scrambled_array_coordinate
scrambled,36,21,0,-0.069177509817658495,scrambled_array_coordinate
scrambled,44,21,0,-0.047261766180106198,scrambled_array_coordinate
scrambled,46,21,0,-0.045513319729977006,scrambled_array_coordinate
scrambled,25,22,0,0.039801585263950431,scrambled_array_coordinate
scrambled,46,23,0,-0.036955871981403467,scrambled_array_coordinate
scrambled,1,24,0,0.039186333546956477,scrambled_array_coordinate
scrambled,10,24,0,-0.036624753770712504,scrambled_array_coordinate
scrambled,13,24,0,0.039460109392551505,scrambled_array_coordinate
scrambled,16,24,0,-0.040726184278314148,scrambled_array_coordinate
scrambled,22,24,0,0.049896385725192928,scrambled_array_coordinate
scrambled,23,24,0,0.062374166173594009,scrambled_array_coordinate
scrambled,24,24,0,-0.040417427976337857,scrambled_array_coordinate
scrambled,26,24,0,-0.078563380393868634,scrambled_array_coordinate
scrambled,39,24,0,0.039519888710478027,scrambled_array_coordinate
scrambled,44,24,0,0.040476240252914283,scrambled_array_coordinate
scrambled,25,25,0,-0.038120311441999719,scrambled_array_coordinate
scrambled,22,26,0,-0.039794552826745863,scrambled_array_coordinate
scrambled,46,26,0,-0.039894546726472337,scrambled_array_coordinate
scrambled,1,30,0,-0.048477803643585893,scrambled_array_coordinate
scrambled,3,30,0,-0.056098827140272652,scrambled_array_coordinate
scrambled,15,30,0,-0.057748973559406107,scrambled_array_coordinate
scrambled,19,30,0,0.048311497678693263,scrambled_array_coordinate
scrambled,22,30,0,-0.066955837970486098,scrambled_array_coordinate
scrambled,25,30,0,0.05421052596252917,scrambled_array_coordinate
scrambled,22,31,0,-0.049740598197741154,scrambled_array_coordinate
scrambled,25,31,0,0.041910565488765761,scrambled_array_coordinate
scrambled,22,35,0,-0.03956960407432613,scrambled_array_coordinate
scrambled,41,35,0,-0.041846348352677726,scrambled_array_coordinate
scrambled,1,36,0,-0.045144174964450744,scrambled_array_coordinate
scrambled,3,37,0,-0.04092217279711427,scrambled_array_coordinate
scrambled,25,37,0,0.037738613484908576,scrambled_array_coordinate
scrambled,21,39,0,-0.037642452625959541,scrambled_array_coordinate
scrambled,25,39,0,0.047688720653871537,scrambled_array_coordinate
scrambled,41,39,0,-0.043577529833849583,scrambled_array_coordinate
scrambled,3,40,0,0.042818758439462548,scrambled_array_coordinate
scrambled,15,40,0,0.04276354732930239,scrambled_array_coordinate
scrambled,21,40,0,0.044501783548163927,scrambled_array_coordinate
scrambled,23,40,0,-0.039800914907780899,scrambled_array_coordinate
scrambled,24,40,0,0.049031278267847603,scrambled_array_coordinate
scrambled,25,40,0,-0.061079460246042244,scrambled_array_coordinate
scrambled,26,40,0,0.048839722376336263,scrambled_array_coordinate
scrambled,29,40,0,0.03631276972169576,scrambled_array_coordinate
scrambled,13,41,0,0.05158801243446267,scrambled_array_coordinate
scrambled,21,41,0,-0.04313728999256667,scrambled_array_coordinate
scrambled,22,41,0,0.046854266044222603,scrambled_array_coordinate
scrambled,23,41,0,0.050362094078643414,scrambled_array_coordinate
scrambled,25,41,0,0.037518761599856711,scrambled_array_coordinate
scrambled,26,41,0,-0.04946408406600384,scrambled_array_coordinate
scrambled,28,41,0,0.044769194538721059,scrambled_array_coordinate
scrambled,30,41,0,0.042203685481709989,scrambled_array_coordinate
scrambled,31,41,0,-0.047276116371333568,scrambled_array_coordinate
scrambled,36,41,0,-0.053568851030229896,scrambled_array_coordinate
scrambled,46,41,0,-0.043535832685512893,scrambled_array_coordinate
scrambled,6,42,0,-0.052068509926074071,scrambled_array_coordinate
scrambled,16,42,0,-0.050051552110715207,scrambled_array_coordinate
scrambled,21,42,0,0.044488274514692019,scrambled_array_coordinate
scrambled,25,42,0,-0.067530055065953179,scrambled_array_coordinate
scrambled,28,42,0,-0.037716231422797286,scrambled_array_coordinate
scrambled,30,42,0,-0.05135084661129323,scrambled_array_coordinate
scrambled,36,42,0,0.043467695104385966,scrambled_array_coordinate
scrambled,0,43,0,-0.040220720743983585,scrambled_array_coordinate
scrambled,1,43,0,-0.060138692579310656,scrambled_array_coordinate
scrambled,4,43,0,-0.03899622205312632,scrambled_array_coordinate
scrambled,11,43,0,0.039556751012175484,scrambled_array_coordinate
scrambled,13,43,0,-0.035995023887472812,scrambled_array_coordinate
scrambled,15,43,0,-0.04416146567298767,scrambled_array_coordinate
scrambled,19,43,0,0.037729033835405192,scrambled_array_coordinate
scrambled,21,43,0,-0.04661998715555743,scrambled_array_coordinate
scrambled,42,43,0,-0.057301043029458466,scrambled_array_coordinate
scrambled,44,43,0,-0.045597987444459621,scrambled_array_coordinate
scrambled,22,44,0,-0.040788675596106744,scrambled_array_coordinate
scrambled,10,47,0,0.037256896051163856,scrambled_array_coordinate
scrambled,43,47,0,-0.037560912377883872,scrambled_array_coordinate
scrambled,25,49,0,0.037290573843302248,scrambled_array_coordinate
scrambled,41,49,0,-0.039013584634856484,scrambled_array_coordinate
scrambled,1,1,1,-0.05102738622028672,scrambled_array_coordinate
scrambled,2,1,1,-0.047699532553473312,scrambled_array_coordinate
scrambled,3,1,1,0.038622488430748565,scrambled_array_coordinate
scrambled,8,1,1,0.045883612105232834,scrambled_array_coordinate
scrambled,24,1,1,-0.038874066874632657,scrambled_array_coordinate
scrambled,40,1,1,0.061028763615035161,scrambled_array_coordinate
scrambled,46,1,1,-0.049394747033071826,scrambled_array_coordinate
scrambled,0,2,1,0.044746282798551154,scrambled_array_coordinate
scrambled,20,2,1,-0.05284654512793132,scrambled_array_coordinate
scrambled,39,2,1,-0.039630499225658596,scrambled_array_coordinate
scrambled,0,3,1,-0.046162457887910339,scrambled_array_coordinate
scrambled,35,3,1,0.039326223082354131,scrambled_array_coordinate
scrambled,40,3,1,-0.037347584578910922,scrambled_array_coordinate
scrambled,0,4,1,-0.075606890089216838,scrambled_array_coordinate
scrambled,22,4,1,0.066309894232657984,scrambled_array_coordinate
scrambled,31,4,1,-0.040405033047063138,scrambled_array_coordinate
scrambled,35,4,1,0.043349739657609444,scrambled_array_coordinate
scrambled,0,6,1,-0.036738957215894937,scrambled_array_coordinate
scrambled,14,6,1,0.052194402244692968,scrambled_array_coordinate
scrambled,35,6,1,0.057453359126283826,scrambled_array_coordinate
scrambled,41,6,1,0.035920277002026615,scrambled_array_coordinate
scrambled,46,6,1,-0.036083643409276334,scrambled_array_coordinate
scrambled,8,7,1,-0.035762038908244621,scrambled_array_coordinate
scrambled,13,7,1,-0.059445012183106168,scrambled_array_coordinate
scrambled,18,7,1,0.046647346051262549,scrambled_array_coordinate
scrambled,24,7,1,0.044663039972764169,scrambled_array_coordinate
scrambled,2,8,1,-0.039503297751644281,scrambled_array_coordinate
scrambled,11,8,1,0.058042769945100083,scrambled_array_coordinate
scrambled,22,8,1,0.061078105304631577,scrambled_array_coordinate
scrambled,26,8,1,0.038792791641170186,scrambled_array_coordinate
scrambled,27,8,1,-0.035891123699823321,scrambled_array_coordinate
scrambled,29,8,1,0.051465836639798243,scrambled_array_coordinate
scrambled,31,8,1,-0.042798076372070386,scrambled_array_coordinate
scrambled,42,8,1,-0.038916092048913054,scrambled_array_coordinate
scrambled,46,8,1,-0.077399689910390299,scrambled_array_coordinate
scrambled,6,9,1,-0.040408468212999635,scrambled_array_coordinate
scrambled,40,9,1,0.039477670188243656,scrambled_array_coordinate
scrambled,41,9,1,0.046500304384595015,scrambled_array_coordinate
scrambled,46,9,1,-0.076592209837660838,scrambled_array_coordinate
scrambled,13,10,1,-0.070524614840491578,scrambled_array_coordinate
scrambled,19,10,1,0.037221306290485569,scrambled_array_coordinate
scrambled,25,10,1,-0.040522122207201257,scrambled_array_coordinate
scrambled,28,10,1,0.039159356395047425,scrambled_array_coordinate
scrambled,33,10,1,0.044101736066113055,scrambled_array_coordinate
scrambled,37,10,1,0.044832083946840545,scrambled_array_coordinate
scrambled,40,10,1,-0.038170492235387626,scrambled_array_coordinate
scrambled,46,11,1,-0.040464123413905553,scrambled_array_coordinate
scrambled,40,12,1,-0.044173980969355174,scrambled_array_coordinate
scrambled,1,13,1,-0.048121948182207101,scrambled_array_coordinate
scrambled,13,13,1,0.035989599326200876,scrambled_array_coordinate
scrambled,19,13,1,-0.035801576283195774,scrambled_array_coordinate
scrambled,24,13,1,-0.050914374124613589,scrambled_array_coordinate
scrambled,29,13,1,-0.041547256095049105,scrambled_array_coordinate
scrambled,37,13,1,-0.036597541681311643,scrambled_array_coordinate
scrambled,42,13,1,-0.037046966435429894,scrambled_array_coordinate
scrambled,47,13,1,-0.046434561050253467,scrambled_array_coordinate
scrambled,0,14,1,0.049821156875932825,scrambled_array_coordinate
scrambled,8,14,1,0.043017671171232542,scrambled_array_coordinate
scrambled,10,14,1,0.036110864816551465,scrambled_array_coordinate
scrambled,15,14,1,0.03877110520942359,scrambled_array_coordinate
scrambled,20,14,1,0.057557811253278114,scrambled_array_coordinate
scrambled,22,14,1,-0.058166460737236511,scrambled_array_coordinate
scrambled,42,14,1,0.061960463977660689,scrambled_array_coordinate
scrambled,49,14,1,0.043241095531113397,scrambled_array_coordinate
scrambled,13,15,1,0.040784313626352826,scrambled_array_coordinate
scrambled,14,15,1,0.044523632931406321,scrambled_array_coordinate
scrambled,19,15,1,-0.052424728858939493,scrambled_array_coordinate
scrambled,22,15,1,0.041615573190057813,scrambled_array_coordinate
scrambled,49,15,1,-0.052757193850677848,scrambled_array_coordinate
scrambled,0,16,1,-0.042650346725465721,scrambled_array_coordinate
scrambled,5,16,1,0.038222444117855088,scrambled_array_coordinate
scrambled,7,16,1,0.039918070175511626,scrambled_array_coordinate
scrambled,11,16,1,0.038055934195155613,scrambled_array_coordinate
scrambled,28,16,1,-0.039789898552924835,scrambled_array_coordinate
scrambled,31,16,1,-0.03613933671686357,scrambled_array_coordinate
scrambled,36,16,1,0.036808134216550811,scrambled_array_coordinate
scrambled,42,16,1,-0.060802169549451252,scrambled_array_coordinate
scrambled,49,16,1,-0.051533059779560103,scrambled_array_coordinate
scrambled,0,17,1,-0.060575433440221503,scrambled_array_coordinate
scrambled,4,17,1,0.051189659441552425,scrambled_array_coordinate
scrambled,13,17,1,0.063650676983552618,scrambled_array_coordinate
scrambled,22,17,1,0.0524667080206263,scrambled_array_coordinate
scrambled,27,17,1,-0.040274656582629118,scrambled_array_coordinate
scrambled,31,17,1,-0.052639059205173096,scrambled_array_coordinate
scrambled,35,17,1,0.046601943319961765,scrambled_array_coordinate
scrambled,42,17,1,-0.043453279316333387,scrambled_array_coordinate
scrambled,1,18,1,-0.055831148322495527,scrambled_array_coordinate
scrambled,2,18,1,-0.056449813022664316,scrambled_array_coordinate
scrambled,8,18,1,0.04945430860439215,scrambled_array_coordinate
scrambled,38,18,1,-0.040262559722561417,scrambled_array_coordinate
scrambled,5,19,1,0.052584189290815583,scrambled_array_coordinate
scrambled,14,19,1,-0.043654070451951833,scrambled_array_coordinate
scrambled,25,19,1,-0.03973556297558907,scrambled_array_coordinate
scrambled,35,19,1,-0.046505362617710988,scrambled_array_coordinate
scrambled,36,19,1,0.043166243332106127,scrambled_array_coordinate
scrambled,41,19,1,-0.051195795602857239,scrambled_array_coordinate
scrambled,46,19,1,0.047051069746483903,scrambled_array_coordinate
scrambled,6,20,1,-0.048097569981446694,scrambled_array_coordinate
scrambled,15,20,1,-0.0367720443883243,scrambled_array_coordinate
scrambled,18,20,1,0.038682241367063469,scrambled_array_coordinate
scrambled,24,20,1,0.066712715044757148,scrambled_array_coordinate
scrambled,26,20,1,0.048718369830943159,scrambled_array_coordinate
scrambled,28,20,1,-0.041609587847059301,scrambled_array_coordinate
scrambled,29,20,1,0.04763298740515623,scrambled_array_coordinate
scrambled,39,20,1,-0.04452798428960042,scrambled_array_coordinate
scrambled,46,20,1,-0.10047270114845264,scrambled_array_coordinate
scrambled,49,20,1,-0.074452660393929518,scrambled_array_coordinate
scrambled,2,21,1,-0.056584329215682766,scrambled_array_coordinate
scrambled,4,21,1,0.039837074773245315,scrambled_array_coordinate
scrambled,11,21,1,0.043784372317507057,scrambled_array_coordinate
scrambled,13,21,1,0.072570084324510731,scrambled_array_coordinate
scrambled,14,21,1,0.037156923040445378,scrambled_array_coordinate
scrambled,19,21,1,-0.043824255891739695,scrambled_array_coordinate
scrambled,22,21,1,0.060899763859545812,scrambled_array_coordinate
scrambled,27,21,1,-0.053509798146109344,scrambled_array_coordinate
scrambled,29,21,1,0.038212604881375366,scrambled_array_coordinate
scrambled,31,21,1,-0.054588883939910446,scrambled_array_coordinate
scrambled,33,21,1,-0.056806847257421904,scrambled_array_coordinate
scrambled,36,21,1,-0.05304082330492637,scrambled_array_coordinate
scrambled,46,21,1,-0.083130888774192821,scrambled_array_coordinate
scrambled,1,22,1,0.041143592133028657,scrambled_array_coordinate
scrambled,36,22,1,-0.040846386348231047,scrambled_array_coordinate
scrambled,37,22,1,0.036594397272088512,scrambled_array_coordinate
scrambled,39,22,1,-0.03866079005479986,scrambled_array_coordinate
scrambled,41,22,1,0.037265474408930847,scrambled_array_coordinate
scrambled,46,22,1,-0.094040586021779435,scrambled_array_coordinate
scrambled,8,23,1,0.041627692611540749,scrambled_array_coordinate
scrambled,13,23,1,0.048422541578396427,scrambled_array_coordinate
scrambled,20,23,1,0.039291395742244509,scrambled_array_coordinate
scrambled,37,23,1,0.036393264857893161,scrambled_array_coordinate
scrambled,40,23,1,0.039019503394104281,scrambled_array_coordinate
scrambled,49,23,1,0.060087378098826506,scrambled_array_coordinate
scrambled,3,24,1,0.047735090305711575,scrambled_array_coordinate
scrambled,23,24,1,0.043643386416496552,scrambled_array_coordinate
scrambled,24,24,1,-0.041248936342485373,scrambled_array_coordinate
scrambled,26,24,1,-0.049999401427586548,scrambled_array_coordinate
scrambled,28,24,1,0.047705931246897718,scrambled_array_coordinate
scrambled,29,24,1,-0.037686237185168649,scrambled_array_coordinate
scrambled,48,24,1,0.042665437410365596,scrambled_array_coordinate
scrambled,1,25,1,-0.049423872980746332,scrambled_array_coordinate
scrambled,36,25,1,0.050670303543836913,scrambled_array_coordinate
scrambled,2,26,1,0.039003254245887409,scrambled_array_coordinate
scrambled,10,26,1,-0.049523783129139326,scrambled_array_coordinate
scrambled,20,26,1,0.08575808013583093,scrambled_array_coordinate
scrambled,30,26,1,0.039895763859558696,scrambled_array_coordinate
scrambled,37,26,1,0.038176962559116186,scrambled_array_coordinate
scrambled,38,26,1,0.036199557074082997,scrambled_array_coordinate
scrambled,46,26,1,0.059267794605178135,scrambled_array_coordinate
scrambled,0,27,1,0.045845852017108321,scrambled_array_coordinate
scrambled,1,27,1,0.043132351240887649,scrambled_array_coordinate
scrambled,15,27,1,0.043156831552849148,scrambled_array_coordinate
scrambled,18,27,1,-0.049461132668695458,scrambled_array_coordinate
scrambled,23,27,1,0.045669219096384141,scrambled_array_coordinate
scrambled,32,27,1,-0.039948423625360933,scrambled_array_coordinate
scrambled,35,27,1,-0.041056331629239391,scrambled_array_coordinate
scrambled,48,27,1,0.036249847346561614,scrambled_array_coordinate
scrambled,1,29,1,0.039062711339585068,scrambled_array_coordinate
scrambled,42,29,1,0.059815497841071902,scrambled_array_coordinate
scrambled,46,29,1,-0.071176476152341087,scrambled_array_coordinate
scrambled,47,29,1,0.036074023555838469,scrambled_array_coordinate
scrambled,0,30,1,0.060803850591202475,scrambled_array_coordinate
scrambled,5,30,1,0.040613921742476446,scrambled_array_coordinate
scrambled,20,30,1,-0.04221551929214306,scrambled_array_coordinate
scrambled,29,30,1,0.039149317408723877,scrambled_array_coordinate
scrambled,30,30,1,-0.044254165353031956,scrambled_array_coordinate
scrambled,40,30,1,-0.039721656736092584,scrambled_array_coordinate
scrambled,46,30,1,-0.058587725501447224,scrambled_array_coordinate
scrambled,1,31,1,0.063061929249426038,scrambled_array_coordinate
scrambled,2,31,1,0.046305090054706344,scrambled_array_coordinate
scrambled,10,31,1,-0.059181573910360961,scrambled_array_coordinate
scrambled,13,31,1,-0.037481287623034057,scrambled_array_coordinate
scrambled,24,31,1,0.060139152279217151,scrambled_array_coordinate
scrambled,27,31,1,0.042142109366116627,scrambled_array_coordinate
scrambled,37,31,1,0.057148897382156137,scrambled_array_coordinate
scrambled,40,31,1,-0.046487184001606251,scrambled_array_coordinate
scrambled,43,31,1,0.036793324121620313,scrambled_array_coordinate
scrambled,20,32,1,-0.0377660126468507,scrambled_array_coordinate
scrambled,29,32,1,0.041591033058702639,scrambled_array_coordinate
scrambled,30,32,1,-0.037485090781600575,scrambled_array_coordinate
scrambled,46,32,1,-0.079300851501117722,scrambled_array_coordinate
scrambled,0,33,1,0.055973589383470052,scrambled_array_coordinate
scrambled,15,33,1,0.038456054414084249,scrambled_array_coordinate
scrambled,2,34,1,0.036229745430081846,scrambled_array_coordinate
scrambled,5,34,1,0.042465652506617338,scrambled_array_coordinate
scrambled,36,34,1,0.042217209761457097,scrambled_array_coordinate
scrambled,41,34,1,-0.036321569550902197,scrambled_array_coordinate
scrambled,46,34,1,0.068687895258580003,scrambled_array_coordinate
scrambled,0,35,1,0.050969446311851602,scrambled_array_coordinate
scrambled,39,35,1,-0.051968365075359978,scrambled_array_coordinate
scrambled,46,35,1,-0.07156855932317463,scrambled_array_coordinate
scrambled,49,35,1,-0.039038576635582876,scrambled_array_coordinate
scrambled,37,36,1,-0.037385084192277367,scrambled_array_coordinate
scrambled,6,37,1,0.035834475855600158,scrambled_array_coordinate
scrambled,8,37,1,0.036437099891653182,scrambled_array_coordinate
scrambled,15,37,1,0.037753774040081012,scrambled_array_coordinate
scrambled,20,37,1,0.049164491605924697,scrambled_array_coordinate
scrambled,22,37,1,-0.036934772956233299,scrambled_array_coordinate
scrambled,41,37,1,-0.045904479859007627,scrambled_array_coordinate
scrambled,46,37,1,0.081574129219731131,scrambled_array_coordinate
scrambled,49,37,1,0.046348608803526155,scrambled_array_coordinate
scrambled,8,38,1,0.048813613221002118,scrambled_array_coordinate
scrambled,11,38,1,-0.043494514992822038,scrambled_array_coordinate
scrambled,20,38,1,0.048256594457419907,scrambled_array_coordinate
scrambled,22,38,1,-0.041701398123746979,scrambled_array_coordinate
scrambled,46,38,1,0.037890580954615692,scrambled_array_coordinate
scrambled,0,39,1,0.037560079523849592,scrambled_array_coordinate
scrambled,1,39,1,0.036997996452705545,scrambled_array_coordinate
scrambled,14,39,1,-0.043770199100686392,scrambled_array_coordinate
scrambled,15,39,1,0.047554799986702159,scrambled_array_coordinate
scrambled,28,39,1,0.057146969801625001,scrambled_array_coordinate
scrambled,41,39,1,-0.040590152220745961,scrambled_array_coordinate
scrambled,42,39,1,0.048394353022538486,scrambled_array_coordinate
scrambled,43,39,1,0.062930655278014724,scrambled_array_coordinate
scrambled,2,40,1,0.040254934416009414,scrambled_array_coordinate
scrambled,20,40,1,0.043872138205077529,scrambled_array_coordinate
scrambled,22,40,1,-0.047218768152158731,scrambled_array_coordinate
scrambled,39,40,1,0.038105324037645008,scrambled_array_coordinate
scrambled,46,40,1,0.061523005157056561,scrambled_array_coordinate
scrambled,1,41,1,-0.037060240266656677,scrambled_array_coordinate
scrambled,3,41,1,0.04273741644076974,scrambled_array_coordinate
scrambled,13,41,1,0.076734176548003658,scrambled_array_coordinate
scrambled,19,41,1,-0.036603667284794673,scrambled_array_coordinate
scrambled,21,41,1,-0.039367561244462342,scrambled_array_coordinate
scrambled,22,41,1,0.057972948759180007,scrambled_array_coordinate
scrambled,24,41,1,-0.057695939357631364,scrambled_array_coordinate
scrambled,26,41,1,-0.06094620205954461,scrambled_array_coordinate
scrambled,28,41,1,0.036355877825550949,scrambled_array_coordinate
scrambled,29,41,1,-0.039000479868760117,scrambled_array_coordinate
scrambled,41,41,1,-0.036586953129037855,scrambled_array_coordinate
scrambled,49,41,1,0.042082242267733751,scrambled_array_coordinate
scrambled,13,42,1,-0.054683472903119326,scrambled_array_coordinate
scrambled,26,42,1,0.037196740555778277,scrambled_array_coordinate
scrambled,28,42,1,-0.039411862775001513,scrambled_array_coordinate
scrambled,43,42,1,-0.037498946518686974,scrambled_array_coordinate
scrambled,49,42,1,-0.04017434096777725,scrambled_array_coordinate
scrambled,1,43,1,-0.090043575001155299,scrambled_array_coordinate
scrambled,2,43,1,-0.042409368130735585,scrambled_array_coordinate
scrambled,5,43,1,0.056909774452299583,scrambled_array_coordinate
scrambled,18,43,1,-0.03593251592515713,scrambled_array_coordinate
scrambled,20,43,1,-0.041258639019340342,scrambled_array_coordinate
scrambled,24,43,1,-0.045391216053679663,scrambled_array_coordinate
scrambled,25,43,1,-0.047018714727380631,scrambled_array_coordinate
scrambled,28,43,1,-0.045341034738196985,scrambled_array_coordinate
scrambled,35,43,1,-0.052644847091307859,scrambled_array_coordinate
scrambled,36,43,1,0.063639966044107377,scrambled_array_coordinate
