# i j k value
10 18 12 7.465279075850677
10 18 15 7.257433343019955
10 20 1 7.187557194151573
10 20 7 7.442198166942232
10 20 10 7.415288926416119
10 20 13 7.290717390931895
11 2 2 7.007435886368946
11 3 2 7.467606110612539
11 3 6 7.050101817228549
11 3 13 7.138351596256024
11 3 14 7.117926819544836
11 4 6 14.35006215252961
11 4 9 7.267659294025003
11 5 2 7.498708747013594
11 6 7 7.176831186541361
11 6 15 7.202683912112576
11 7 1 7.397650506770082
11 7 4 7.210849565668136
11 7 9 7.391308917683466
11 7 11 7.146364132718289
11 9 12 7.45217726943321
11 10 2 7.460574274945576
11 10 4 7.285192508188893
11 10 12 7.240845029173628
11 10 13 7.1336831573568045
11 13 9 7.021334411966225
11 13 11 7.486939788445888
11 14 14 7.0142021375097645
11 15 8 7.451947269228842
11 17 4 7.215552762949413
11 17 8 7.254186729636551
11 17 10 7.256768482891625
11 17 15 7.297015828428769
11 19 6 7.262307820509057
11 19 7 7.1577667114255945
11 19 8 7.486153312536134
11 20 3 7.2048569307876225
11 20 11 7.052879544057426
11 20 13 7.467254806333105
12 1 7 7.051737486276915
12 1 12 7.203482371482251
12 2 8 7.325917770164798
12 3 2 7.0110700460870845
12 3 5 7.115459668211508
12 3 6 7.367594677488368
12 3 15 7.236175003698862
12 5 5 7.333492125260073
12 5 8 7.058160832217838
12 5 12 7.426027260176733
12 6 3 7.463505107932384
12 6 15 7.1265140350338125
12 7 2 7.0551873007510775
12 7 4 7.291457949286955
12 8 5 7.170685522717218
12 9 7 7.070258531304168
12 9 9 7.387810684190993
12 9 15 7.111509319043412
12 10 8 7.317032810234147
12 10 9 7.258248013827399
12 10 14 7.189124577491816
12 12 12 14.393638964036995
12 13 7 7.348428912581749
12 15 2 7.4042985279802975
12 15 5 7.455068210067777
12 15 14 7.217841772919799
12 16 10 7.10887270069448
12 17 8 7.098013034462476
12 17 12 7.067198442171529
12 18 1 7.123885418577155
12 18 2 7.376111901742827
12 18 4 7.180698054722439
12 18 7 7.108787602825468
12 18 12 7.055494384743422
12 19 2 7.287218629149877
12 19 4 7.129978000282905
12 19 13 14.414974458440945
12 20 8 7.26281279945323
13 1 1 7.41513794846445
13 2 14 7.194630408682411
13 3 15 7.073231300867851
13 4 7 7.007531951045164
13 4 13 7.24579607807354
13 5 10 7.356207275898518
13 7 7 7.293062556077755
13 7 15 7.4486273855438565
13 8 5 7.478432404315074
13 9 5 7.186442338679306
13 9 7 7.444133666705316
13 9 9 7.475019972926763
13 9 10 7.4526002085242204
13 9 11 7.4948246752365675
13 10 9 7.119368789849189
13 11 9 7.021334411966225
13 11 11 7.486939788445888
13 12 7 7.348428912581749
13 13 1 14.74907932775176
13 14 3 7.270040195829896
13 14 10 7.142342234581893
13 15 5 7.059237689203229
13 16 3 7.2650548163259066
13 16 9 7.255741902388575
13 16 13 7.456930943606531
13 17 14 7.170285713107708
13 20 5 7.408367379433205
13 20 7 7.288872122092928
13 20 11 7.168672604943816
13 20 15 7.266094502444612
14 1 5 7.4095133758435345
14 1 8 7.325483987823307
14 1 10 7.053568804807912
14 2 5 7.309839386680764
14 2 6 7.362061772066093
14 2 7 7.185206406702789
14 2 12 7.377651015085109
14 2 14 7.4421092549565575
14 3 2 7.20736123243482
14 3 13 7.433869956246666
14 5 7 7.0163787300570934
14 5 9 7.3046556211020395
14 5 14 7.196835145316031
14 6 3 7.075544602296702
14 6 10 7.393883894989947
14 7 13 7.2568602475985555
14 7 14 7.11202482986953
14 8 15 7.026142271737999
14 9 3 7.001424489363314
14 9 7 7.268854666946077
14 9 9 7.485395591701563
14 9 13 7.2966797662239316
14 10 8 7.223231087207037
14 10 13 7.186966739016377
14 10 15 7.186341421174188
14 11 14 7.0142021375097645
14 13 3 7.270040195829896
14 13 10 7.142342234581893
14 15 11 7.133550651705698
14 15 14 7.239219010126274
14 16 7 7.468594179132927
14 16 10 7.4412991043538055
14 16 13 7.150267634399301
14 17 1 7.262827518731544
14 18 3 7.318660352380249
14 18 10 7.436333534630387
14 19 1 7.128155326073619
14 19 15 7.478366108296273
15 2 3 7.126682853126445
15 2 7 7.21513786108499
15 3 3 7.032152386109516
15 4 8 7.499279049555512
15 5 10 7.106500801796827
15 5 15 7.453385263464629
15 6 11 7.086370744633208
15 6 14 7.1412175010422105
15 7 14 7.101455168175211
15 8 1 7.14427719475673
15 8 2 7.3550922957938765
15 8 5 7.066502631265808
15 8 7 7.145565358865654
15 8 13 7.378757242287451
15 9 4 7.435432949592204
15 10 1 7.154903650586427
15 10 2 7.130658282063122
15 10 9 7.3292207079831515
15 10 14 7.285234229268058
15 11 8 7.451947269228842
15 12 2 7.4042985279802975
15 12 5 7.455068210067777
15 12 14 7.217841772919799
15 13 5 7.059237689203229
15 14 11 7.133550651705698
15 14 14 7.239219010126274
15 15 8 14.91791191872042
15 15 15 14.882818867544968
15 16 3 7.45493701239534
15 17 4 7.176155016188305
15 17 7 7.385820447394336
15 17 12 7.267620255280124
15 18 10 7.0135202880775225
15 18 13 7.4606765603239
15 19 1 7.419009944380304
15 19 12 7.348202636672373
15 20 8 7.063447846177057
15 20 11 7.311176245615295
16 1 15 7.1106809903905805
16 2 7 7.358084005779772
16 2 10 7.358865398199599
16 3 8 7.072615218764872
16 3 10 7.116472956019091
16 3 12 14.689023576507644
16 3 14 7.1621738432460225
16 5 10 7.216992920548711
16 6 3 7.244928388562973
16 6 10 7.455659093109092
16 6 12 7.111991610074554
16 7 3 7.085706078711017
16 8 10 7.084908357588546
16 9 3 7.207571274469348
16 9 8 7.411993529581616
16 9 10 7.066962472001036
16 10 2 7.3603156405162515
16 10 5 7.2024421008709325
16 10 7 7.317831153983558
16 10 14 7.3430542390677465
16 12 10 7.10887270069448
16 13 3 7.2650548163259066
16 13 9 7.255741902388575
16 13 13 7.456930943606531
16 14 7 7.468594179132927
16 14 10 7.4412991043538055
16 14 13 7.150267634399301
16 15 3 7.45493701239534
16 17 2 7.451018159434138
16 17 10 7.0798389804386765
16 18 4 7.212708907166941
16 18 14 7.185663325658484
16 19 1 7.327172771731478
16 19 2 7.003943225761361
16 19 11 7.137958377710292
16 19 12 7.058976740582481
16 19 13 7.2374451577509165
16 20 13 7.023209935458811
17 1 13 7.13748846530997
17 1 15 7.044003251077989
17 2 3 14.836853454945787
17 3 8 7.452297615981747
17 3 14 7.342416689932639
17 4 15 7.063677627640441
17 6 2 7.460496413664469
17 6 8 7.097011019524577
17 7 4 7.124363697503869
17 8 4 7.420884950804101
17 8 7 7.3000755566355915
17 8 8 7.317909962452744
17 8 9 7.290160126053754
17 8 10 7.498697279913629
17 8 14 7.463548574752611
17 9 1 7.360562512006521
17 9 5 7.082251569897403
17 10 7 7.2241849972321655
17 10 10 7.02984673054349
17 11 4 7.215552762949413
17 11 8 7.254186729636551
17 11 10 7.256768482891625
17 11 15 7.297015828428769
17 12 8 7.098013034462476
17 12 12 7.067198442171529
17 13 14 7.170285713107708
17 14 1 7.262827518731544
17 15 4 7.176155016188305
17 15 7 7.385820447394336
17 15 12 7.267620255280124
17 16 2 7.451018159434138
17 16 10 7.0798389804386765
17 19 13 7.299314545678495
17 20 3 7.23585690404097
17 20 6 7.498475119582182
17 20 7 7.347198435730972
17 20 14 7.2221933694968286
18 1 14 7.066773538678926
18 1 15 7.24034693297606
18 2 13 7.1979714773776
18 3 7 7.074312533319469
18 3 10 7.16680994269294
18 4 5 7.181994020312926
18 4 8 7.487000332191333
18 4 9 7.390304305600843
18 4 10 7.107597032886932
18 6 7 7.2982299659074465
18 6 9 7.15741094745664
18 6 14 7.3566447013475385
18 7 1 7.3694601935994495
18 7 4 7.222160291144291
18 7 5 7.474128503442334
18 7 10 7.198650784078639
18 8 1 7.449128097777542
18 8 5 7.369576780680671
18 8 12 7.435798463865125
18 9 6 7.417530999453419
18 10 3 7.099424348712875
18 10 12 7.465279075850677
18 10 15 7.257433343019955
18 12 1 7.123885418577155
18 12 2 7.376111901742827
18 12 4 7.180698054722439
18 12 7 7.108787602825468
18 12 12 7.055494384743422
18 14 3 7.318660352380249
18 14 10 7.436333534630387
18 15 10 7.0135202880775225
18 15 13 7.4606765603239
18 16 4 7.212708907166941
18 16 14 7.185663325658484
18 18 11 14.09204509024979
18 19 5 7.432218200130268
18 19 9 7.485170326264431
18 20 3 7.251400280354741
18 20 7 7.19319112328828
19 1 7 7.2632427570201585
19 2 3 7.435221887690989
19 2 8 7.492904055841952
19 2 11 7.3964805786586965
19 3 5 7.139198653813687
19 4 7 7.371946866854255
19 4 8 7.033489197124703
19 5 2 14.881031609923859
19 5 14 7.441179865384572
19 6 3 7.243460121316533
19 6 11 7.384024028673249
19 6 14 7.114414722062523
19 7 13 7.373247265477757
19 8 3 7.0332194251607145
19 8 9 7.1466889859473905
19 8 13 7.423379571863139
19 9 7 7.09860179537712
19 11 6 7.262307820509057
19 11 7 7.1577667114255945
19 11 8 7.486153312536134
19 12 2 7.287218629149877
19 12 4 7.129978000282905
19 12 13 14.414974458440945
19 14 1 7.128155326073619
19 14 15 7.478366108296273
19 15 1 7.419009944380304
19 15 12 7.348202636672373
19 16 1 7.327172771731478
19 16 2 7.003943225761361
19 16 11 7.137958377710292
19 16 12 7.058976740582481
19 16 13 7.2374451577509165
19 17 13 7.299314545678495
19 18 5 7.432218200130268
19 18 9 7.485170326264431
19 19 2 14.763009283090986
19 19 7 14.044432238560377
19 19 13 14.88678933097927
19 20 1 7.221100501251085
19 20 2 7.208241506268166
19 20 7 7.039010484494513
19 20 12 7.335444533080297
20 1 1 7.111263809469672
20 1 3 7.106632196070038
20 1 4 7.311210764896626
20 1 7 7.291033246213889
20 1 11 7.2825694112571355
20 2 4 7.44665054927499
20 2 5 14.559812806825082
20 3 8 7.137505899723555
20 3 9 7.01316439362131
20 4 6 7.402290283515862
20 4 14 7.051429706119209
20 5 3 7.131260163394358
20 5 8 7.2142604454658175
20 6 5 7.3331627380410636
20 6 15 7.156369071924894
20 7 4 14.603947441901344
20 7 14 7.197801368474153
20 8 2 7.2023182005183015
20 8 11 7.485001564803739
20 9 1 7.471168523921734
20 9 4 7.026082388485018
20 9 9 7.4134250369178
20 9 10 7.317457925270605
20 9 14 7.250326457652737
20 10 1 7.187557194151573
20 10 7 7.442198166942232
20 10 10 7.415288926416119
20 10 13 7.290717390931895
20 11 3 7.2048569307876225
20 11 11 7.052879544057426
20 11 13 7.467254806333105
20 12 8 7.26281279945323
20 13 5 7.408367379433205
20 13 7 7.288872122092928
20 13 11 7.168672604943816
20 13 15 7.266094502444612
20 15 8 7.063447846177057
20 15 11 7.311176245615295
20 16 13 7.023209935458811
20 17 3 7.23585690404097
20 17 6 7.498475119582182
20 17 7 7.347198435730972
20 17 14 7.2221933694968286
20 18 3 7.251400280354741
20 18 7 7.19319112328828
20 19 1 7.221100501251085
20 19 2 7.208241506268166
20 19 7 7.039010484494513
20 19 12 7.335444533080297
20 20 15 14.15913566503945
