# i j k value
1 8 53 -23.554994047828508
1 8 61 18.32771069087577
1 8 63 -17.719634678406745
1 9 1 23.83501748450554
1 9 4 16.899769172483982
1 9 5 -15.999181371663243
1 9 13 -16.30448733524298
1 9 20 14.219604303251497
1 9 28 -16.265793996407037
1 9 30 17.18179909031385
1 9 31 13.98474006852169
1 9 33 18.214949294980286
1 9 34 -14.07351823257768
1 9 47 -13.298787861309545
1 9 53 -16.92044749913643
1 9 58 26.706447195969844
1 9 59 16.663672934967867
1 9 64 16.00854884461655
1 10 4 15.067182910759577
1 10 12 -16.634931168962375
1 10 16 -15.0542441383249
1 10 21 -13.23924613375713
1 10 22 23.4824683415273
1 10 23 -14.529318628597247
1 10 29 13.839333427669125
1 10 31 15.585096795853545
1 10 34 -20.135877712000113
1 10 40 14.946154988023832
1 10 41 17.585730722209025
1 10 42 15.508700776374402
1 10 46 -17.284771202655573
1 10 51 -17.17380094768317
1 10 60 -18.914585424024718
1 11 7 16.330907888248753
1 11 11 24.655570565563192
1 11 13 -15.098132157654739
1 11 18 -13.317936865529006
1 11 24 13.024697429089374
1 11 30 21.184945185427296
1 11 31 13.236996649272362
1 11 34 -18.592994966765552
1 11 42 -14.995042596992317
1 11 43 16.047372900248654
1 11 46 13.316487776256388
1 11 50 15.876681844600851
1 11 52 -19.33966297470654
1 12 5 21.824334940018876
1 12 8 13.804445364330837
1 12 10 -15.04744541044108
1 12 11 13.90767156805099
1 12 12 -17.587166926970866
1 12 19 -17.37721471319206
1 12 20 -15.6452927967101
1 12 21 15.465592042854597
1 12 23 18.512705727944134
1 12 45 -16.052537911177637
1 12 46 14.578726925293964
1 12 51 -15.220254883957505
1 12 63 -18.702160417640616
1 13 26 18.69666937853203
1 13 28 -14.876425982622008
1 13 29 15.639070083196229
1 13 34 15.479236665068917
1 13 49 15.460774019314334
1 13 53 -19.296138782550887
1 13 55 17.22357699638828
1 13 57 -18.23069457224208
1 13 59 -13.72113518320605
1 13 63 -17.678394421855547
1 14 7 15.127877317292524
1 14 8 -17.071023885733318
1 14 10 15.424586031211472
1 14 14 -24.757836798717904
1 14 29 18.3274307669955
1 14 31 -15.170872873308198
1 14 32 19.286140632169907
1 14 59 17.35560575120691
1 14 64 -14.064352515249848
1 15 1 13.816112414496835
1 15 5 13.306920658462467
1 15 11 -15.62430959803332
1 15 15 23.138186454070055
1 15 20 17.64459258722321
1 15 35 18.739967315130702
1 15 36 -15.31426646249866
1 15 40 -19.93309878835076
1 15 41 -13.050494714515564
1 15 53 -13.008390398551992
1 15 55 14.07408539364934
1 15 57 -20.08667751082383
1 15 61 17.066299883682863
1 15 64 -17.98944585308767
1 16 8 13.084488090661957
1 16 11 -17.6432257518244
1 16 13 13.164075173177253
1 16 17 13.140928106227083
1 16 21 -17.807537469769485
1 16 30 17.05572965420879
1 16 32 13.15466727615741
1 16 36 19.32078722794386
1 16 37 16.210980521161122
1 16 39 -13.076975114982295
1 16 43 -23.823320639418917
1 16 52 -13.311979927129144
1 16 58 -16.684145184269823
1 16 63 -15.445373047318272
2 1 7 17.649065326617624
2 1 9 -13.410801690362373
2 1 11 -16.76168852363996
2 1 12 26.212327542985207
2 1 24 17.896398291135135
2 1 27 -13.302550155015336
2 1 37 -20.139340486952413
2 1 41 17.934853452981216
2 1 44 -27.319175489921534
2 1 45 -17.64819943102086
2 1 48 -13.624697471721703
2 1 58 21.571505467017218
2 2 9 22.526388917370674
2 2 10 20.49790737179677
2 2 11 -14.454409012209279
2 2 17 -25.945806777848084
2 2 18 -13.4395224860023
2 2 22 -14.473210617862762
2 2 24 17.631927287778698
2 2 33 21.16917863616596
2 2 34 -17.97689388245751
2 2 35 -22.876457920100627
2 2 38 16.935227207819537
2 2 43 -14.516634038325053
2 2 45 -17.45049395769642
2 2 53 -24.31164962300798
2 2 57 -34.069817844892675
2 2 59 -15.316559508908913
2 2 61 15.336388597045662
2 2 63 -13.127474761336174
2 2 64 17.01084511092196
2 3 9 -15.884386831103585
2 3 13 18.525811278701898
2 3 14 -30.533134426085322
2 3 20 -19.29728683214262
2 3 23 -15.123421495251586
2 3 28 13.970852888433729
2 3 36 14.54375547600514
2 3 37 13.993498961597318
2 3 38 14.422096962521238
2 3 40 -17.877768251347558
2 3 45 -13.304938350603653
2 3 46 13.023437462565742
2 3 47 -13.97846225481947
2 3 48 16.484581898638787
2 3 50 -18.48886059010692
2 3 63 -22.51550911349217
2 4 4 17.180366454089018
2 4 6 13.831173429021248
2 4 7 -19.31975038910235
2 4 9 16.572184560254936
2 4 23 -17.277721694566598
2 4 25 -16.59886070917521
2 4 29 22.117628043817476
2 4 33 13.33595469715646
2 4 34 -14.91651731439227
2 4 36 19.69606694059553
2 4 37 -18.499158159367052
2 4 41 18.62544094658691
2 4 57 14.893517782531944
2 5 2 25.60474305981451
2 5 6 17.543233540679804
2 5 13 27.601946448803616
2 5 23 -14.811245390492875
2 5 37 -14.903488280205828
2 5 43 18.035980112255068
2 6 2 14.84270474768736
2 6 3 13.432399473704153
2 6 4 20.249685356993943
2 6 5 -15.446070867065352
2 6 12 -23.066799903614786
2 6 13 -23.996927384331435
2 6 20 16.40466754225532
2 6 21 -16.9592538848389
2 6 22 -13.051404152742643
2 6 35 -13.256940075207888
2 6 36 -16.389810573521405
2 6 43 14.116149277847933
2 6 46 -17.025887830745724
2 6 49 14.631936087239282
2 6 53 16.62250002076124
2 6 54 -13.534560939565454
2 6 56 13.371516750821879
2 6 58 -13.701948749581046
2 7 5 14.15803309463704
2 7 6 16.54266768457408
2 7 13 -19.398335651366086
2 7 23 -18.970863657680233
2 7 25 15.729229525933961
2 7 26 13.098334344470446
2 7 28 26.403101960077684
2 7 29 16.836865881734955
2 7 30 -18.736102457938728
2 7 33 -19.888313696883902
2 7 34 22.5829692291906
2 7 39 16.383693557727245
2 7 42 -14.456565678207582
2 7 58 -14.509742305824746
2 7 60 -15.759431243521727
2 7 61 -17.32336321687939
2 7 62 15.682620159157521
2 7 63 -24.328601344268336
2 8 1 -14.896274936750117
2 8 4 13.825995938895527
2 8 8 -25.241661978423192
2 8 14 -19.683446988491752
2 8 15 34.78926457778178
2 8 21 18.142623194579322
2 8 36 -14.171438963093205
2 8 37 -17.940275653922036
2 8 39 14.600905298003186
2 8 45 -14.867695093062096
2 8 47 18.56510767324023
2 8 54 -13.639644357323593
2 8 56 -15.97066970301026
2 8 62 -19.626168154494998
2 9 5 16.154774444548043
2 9 22 16.738346709924475
2 9 28 -17.026689843065014
2 9 32 -13.639416958391982
2 9 38 17.749240746524656
2 9 49 15.190917064569568
2 9 55 -19.383444287459017
2 9 59 14.00098185716687
2 9 61 -25.827078272201742
2 10 7 15.76801199485914
2 10 10 23.07321747543198
2 10 22 -16.273763932406126
2 10 23 -19.389923918215896
2 10 26 -17.273933443687643
2 10 29 -13.18094173517174
2 10 33 -18.085413961155254
2 10 40 -18.608538773261024
2 10 41 -15.0285627706517
2 10 46 17.183984815920898
2 10 52 19.833741802418853
2 10 61 -15.81193712214498
2 11 3 19.51185595326902
2 11 14 -23.462965481851015
2 11 19 -16.443014756644725
2 11 22 13.304990182860063
2 11 24 -18.16665757147669
2 11 32 -16.878800611105678
2 11 35 13.170734214442557
2 11 39 18.371136898115285
2 11 50 15.876294047787262
2 11 53 -13.791167999904133
2 12 3 15.609722735888699
2 12 11 13.681254098017074
2 12 17 -20.52442222091254
2 12 21 14.938124892804712
2 12 25 -15.656296616941702
2 12 33 -23.37847889619491
2 12 38 18.41219802835505
2 12 50 29.97084760315916
2 12 60 19.836528408866997
2 12 62 26.17379025441274
2 13 3 16.379366165723667
2 13 7 14.525327789910667
2 13 9 20.213434799956257
2 13 18 20.640014827345944
2 13 21 13.329150649019583
2 13 26 17.43614156276188
2 13 29 13.356227980154596
2 13 30 -15.881192670190265
2 13 31 16.658175713527225
2 13 40 -14.941499330065424
2 13 44 16.712565640852407
2 13 46 -21.1157525435779
2 13 48 18.67539328750501
2 13 53 26.92126730134078
2 13 58 21.324823496048666
2 13 61 26.68238400024062
2 14 6 -16.24013404328262
2 14 9 15.565694077057625
2 14 12 13.279809686166608
2 14 13 15.035674970484564
2 14 16 14.256191978166992
2 14 17 15.600400618386692
2 14 42 13.438802531430944
2 14 47 15.401300068564368
2 14 49 -19.278533692946183
2 14 54 -13.954586032613843
2 14 55 -17.13082193818588
2 14 63 13.027163982245224
2 15 7 -13.894406210149736
2 15 25 -13.683876979946598
2 15 26 16.57473588150755
2 15 29 20.95976080365411
2 15 43 13.488298524559898
2 15 51 25.964827111503137
2 15 54 -21.13499886303321
2 15 62 -13.371687996112247
2 15 63 -18.608456723169184
2 16 4 24.94414694899904
2 16 7 -17.364463971344996
2 16 11 -16.481281642410078
2 16 12 -19.328659073414528
2 16 18 14.325537964339807
2 16 21 -18.187121073374822
2 16 27 -19.2038120504959
2 16 39 18.756464663442145
2 16 49 -18.748839961497207
2 16 51 14.715392262752507
3 1 2 14.267166204638093
3 1 4 -14.359898714585295
3 1 33 23.59719674727903
3 1 46 15.575761950380612
3 1 47 -15.472221121448928
3 1 48 18.641533526205517
3 1 51 20.800749555129375
3 1 52 14.862897968111032
3 1 57 -15.765229649520903
3 1 58 -13.061758904052713
3 2 13 -20.388582966029855
3 2 26 13.5392752587266
3 2 37 19.014644762617646
3 2 40 13.391274654301444
3 2 43 -17.955158008304018
3 2 53 25.63951692847779
3 2 57 14.247025020197084
3 2 59 18.369547373242682
3 2 62 -19.952017376465186
3 3 6 17.452286369970466
3 3 11 14.50719422482309
3 3 15 -25.353077114066146
3 3 19 -20.44383776393788
3 3 20 23.05670008815829
3 3 22 -14.159499360699838
3 3 23 -15.022879769405112
3 3 27 -15.017033521265184
3 3 29 -15.978396391784171
3 3 34 20.36964629857284
3 3 48 21.23038676563802
3 3 61 -14.873005849242016
3 4 2 14.359406381015914
3 4 4 18.96886709814906
3 4 6 -20.662741486587755
3 4 16 -18.87931060815195
3 4 17 -18.33910671556145
3 4 20 14.033802542569468
3 4 25 25.455808355281768
3 4 27 14.28475909522314
3 4 28 21.082067944324724
3 4 32 -14.226244893499985
3 4 39 17.981841315628568
3 4 42 -15.457902077352744
3 4 47 20.383363608098435
3 4 57 16.64861615502806
3 4 60 -24.943517474202956
3 5 1 -17.848438316990332
3 5 6 14.449669535721767
3 5 7 -15.727624328178578
3 5 9 16.33751014718058
3 5 24 13.409949884668189
3 5 27 -16.195203691156472
3 5 29 -20.140519192492782
3 5 34 -20.072377544567654
3 5 38 -13.386855536611852
3 5 39 -20.035280926201814
3 5 41 24.84248333011029
3 5 42 -13.423432902404134
3 5 49 -25.511539445060656
3 5 59 -18.38421376405336
3 5 62 20.36787106681016
3 6 6 -21.34484586143636
3 6 7 18.537962941669694
3 6 13 14.302272599561075
3 6 15 13.819100142962899
3 6 20 -14.976802326226533
3 6 29 13.582871755616983
3 6 35 15.711342174625702
3 6 47 15.895812747238036
3 6 48 23.87528940103612
3 6 55 -16.171800484743883
3 6 63 -19.124036056480037
3 7 10 14.574987829867535
3 7 17 -18.966569878695974
3 7 26 15.01134155024668
3 7 27 14.621887106319916
3 7 29 -14.35085582611338
3 7 37 22.612365445869855
3 7 40 -19.965996036863544
3 7 42 -13.42452584835019
3 7 49 17.317851385212368
3 7 50 -24.598327654610586
3 7 51 18.323190574273873
3 7 55 -14.499347753134693
3 7 56 15.283738728260172
3 8 2 -16.32478150128964
3 8 3 13.860287138473375
3 8 11 25.222593488325273
3 8 12 14.414102902203801
3 8 20 -20.458900184306707
3 8 28 -23.386252536767028
3 8 29 18.743819368078537
3 8 33 16.168365300209132
3 8 39 -13.139495783410549
3 8 41 -14.52097723697266
3 8 48 -13.08612412861076
3 8 54 16.497021108038798
3 8 56 16.616639165900636
3 8 59 14.752326226474699
3 9 2 -16.604954413182334
3 9 7 -15.415636616825099
3 9 18 -16.656029544082223
3 9 24 16.858883271594124
3 9 31 14.153040975557317
3 9 36 -14.241007916978418
3 9 39 -13.751034005238374
3 9 48 16.901370473510834
3 9 56 -19.679314782780693
3 9 57 -14.014990923267884
3 9 60 -22.0513226536859
3 10 19 17.403603815909236
3 10 20 14.41152156523317
3 10 29 -21.685233267634146
3 10 31 25.90582713657815
3 10 32 -16.35498060450458
3 10 36 23.23171745972198
3 10 39 -28.580132876977533
3 10 44 24.68976223269047
3 10 47 13.162181172201379
3 10 54 19.836736140553462
3 10 55 -18.38161986123761
3 10 57 -15.63807436578414
3 10 58 -14.953858235747289
3 10 62 -22.828011978744662
3 10 63 16.76272216008015
3 11 2 14.351778578529988
3 11 4 -14.752523934565753
3 11 16 -20.01385584611942
3 11 24 -13.95064750348514
3 11 31 -15.839386608498158
3 11 33 -16.196134765880792
3 11 38 14.018066050434161
3 11 40 21.26271313950838
3 11 53 -20.13577574045092
3 11 57 15.299645991334277
3 11 60 14.726871821036585
3 11 63 -15.985402637325185
3 12 4 18.08810988959938
3 12 8 -17.067120739803066
3 12 14 -13.552368558953852
3 12 16 -14.600254491530807
3 12 27 -13.263317636890577
3 12 50 -16.06225789128944
3 12 51 -13.412343376705438
3 12 60 -19.48560706792626
3 12 64 -14.368919286295503
3 13 2 -13.753909659877548
3 13 20 19.202487829487854
3 13 24 14.209280390920203
3 13 27 14.350883812775766
3 13 37 19.565316280711706
3 13 39 14.149540316320978
3 13 41 24.85344305148271
3 13 42 -16.403669762521606
3 13 43 -17.3570391241313
3 13 54 14.88873392376884
3 13 55 20.612525447910386
3 13 56 -14.628542153376207
3 13 59 -15.360471445663402
3 13 61 -14.243025083756883
3 13 62 -14.782687000282227
3 14 2 -17.043041485803247
3 14 14 -15.876891917429317
3 14 19 -14.490668128350581
3 14 20 16.431063788339884
3 14 21 17.30831648216872
3 14 28 -14.457044645948368
3 14 31 14.905882779655721
3 14 36 19.921509968710534
3 14 55 -20.834042922031784
3 15 1 -16.618279109937987
3 15 8 -19.899749658860102
3 15 11 -16.380369415130698
3 15 22 16.241819875385954
3 15 23 15.795901600470373
3 15 26 21.47405518655324
3 15 27 16.60094182835107
3 15 35 20.36762929484786
3 15 39 -14.04356883651969
3 15 48 15.963845745514211
3 15 62 17.62499409456619
3 16 5 20.548145911197246
3 16 20 17.823209379165146
3 16 22 -17.855444197215608
3 16 26 16.07139086990218
3 16 29 21.43765590628727
3 16 33 14.804807849860218
3 16 43 -16.35213251748732
3 16 45 -20.08621708214428
3 16 59 -26.58811228943613
3 16 64 -13.587393381086589
4 1 8 17.26105530771366
4 1 23 13.190640749955364
4 1 27 17.13260078811421
4 1 32 -13.117674031518906
4 1 34 -14.974158337159517
4 1 37 13.571914341969158
4 1 40 13.937623459561483
4 1 45 16.16387593842343
4 1 49 -13.328754251496482
4 1 56 -18.676247009115304
4 2 7 -15.013586557376835
4 2 24 -20.622648230705515
4 2 25 -23.996520339812044
4 2 30 -13.425270580072176
4 2 35 14.746789597843126
4 2 36 17.376177433781024
4 2 48 -17.444711755195293
4 2 61 -24.692387996878725
4 2 62 -17.271597986082224
4 3 1 -16.26918126944347
4 3 8 13.616245446676647
4 3 10 -20.8552538214207
4 3 11 15.791275860371075
4 3 13 -15.49646764757358
4 3 14 21.74768622591334
4 3 20 13.599526563820794
4 3 21 14.431980562459191
4 3 34 14.498699049175627
4 3 37 -16.76993113793664
4 3 49 -19.770591913386998
4 4 3 -18.47929242546901
4 4 7 32.13278079770542
4 4 10 -17.23978782261469
4 4 14 -27.29299914177982
4 4 15 -17.35284256881545
4 4 20 23.96178704571765
4 4 27 13.458951096035157
4 4 34 20.69901941324101
4 4 44 14.318614034237454
4 4 45 14.143409498889593
4 4 52 -18.691112864526954
4 4 64 -20.63744305023699
4 5 5 24.72626252428839
4 5 18 33.611049264284645
4 5 20 -14.721799364006918
4 5 25 -16.35291137812608
4 5 39 13.292995377240121
4 5 55 -15.035950580470054
4 5 60 14.34156205079603
4 5 61 17.724752556716314
4 5 62 16.111111067633892
4 5 63 13.457716258206666
4 6 2 -14.245780009524543
4 6 10 -17.123382410902543
4 6 13 18.082020269022024
4 6 20 -17.172807019523788
4 6 23 19.667861494505107
4 6 24 -14.688232501173381
4 6 28 -15.409728301136305
4 6 29 15.318659414041825
4 6 35 -14.040437769307522
4 6 36 17.846278154200313
4 6 40 18.944884461705445
4 6 43 18.955515145692168
4 6 47 -19.442961131633794
4 6 56 15.795958590632843
4 6 57 -16.931676324464952
4 6 59 21.20772598308282
4 6 60 -13.672600138833126
4 7 9 -13.533470838954866
4 7 12 18.616160265798463
4 7 20 -16.505680843397993
4 7 27 16.765054321993233
4 7 36 -15.266114712405287
4 7 37 20.667262506986532
4 7 41 15.79459607956437
4 7 43 14.97788078816617
4 7 44 13.161337197538057
4 7 46 14.222451554002575
4 7 47 15.607642305024678
4 7 49 -23.32898492996144
4 7 50 21.18760122087467
4 7 60 -20.31976300585772
4 7 62 13.09160042942952
4 7 64 -15.380301613962441
4 8 1 -19.368745746029138
4 8 3 -13.80213304548867
4 8 14 13.463746795389653
4 8 17 15.981849691406296
4 8 34 -13.867519014607597
4 8 38 -18.699966604077016
4 8 44 14.278225925322323
4 8 62 -17.736222534787434
4 8 63 -22.92959597842803
4 9 1 13.23975871605075
4 9 9 -14.028257927085985
4 9 12 14.289439732352957
4 9 17 20.956336670402496
4 9 24 -14.744826866875133
4 9 27 15.614692034747522
4 9 30 15.63903069377117
4 9 33 -15.241034228891364
4 9 41 19.534272624990557
4 9 42 -19.365616223966274
4 9 43 20.14498329463995
4 9 44 -14.191885414125746
4 9 48 13.971842698745347
4 9 50 -19.21171834436654
4 9 51 18.357259648002017
4 9 54 13.788573343760987
4 9 56 -19.897414446420797
4 9 58 14.902429570870819
4 9 59 -21.484131112185274
4 10 6 -24.428085265458147
4 10 7 -19.58655268110791
4 10 16 13.743396070865256
4 10 18 -17.982875602622347
4 10 30 26.581633784139726
4 10 49 -20.509256788791696
4 10 52 13.440435738994632
4 10 54 -15.462075628172322
4 10 61 19.777544826688953
4 11 4 21.296277781685845
4 11 5 13.366487516869547
4 11 7 15.729583571768792
4 11 8 18.04412952411663
4 11 11 19.31453805208706
4 11 12 -28.13073646392042
4 11 25 -13.418579914750712
4 11 33 26.317588882488646
4 11 47 14.476380187016494
4 11 49 -17.843976631402562
4 11 50 13.309378435556692
4 11 53 -20.688190887586735
4 11 55 14.824188297450425
4 11 60 -13.153061323443293
4 11 61 -18.81320842928829
4 12 4 -18.318106936640937
4 12 5 -20.701331334194613
4 12 11 14.337754235893126
4 12 13 28.536252833560237
4 12 16 14.446090991380181
4 12 19 14.575879763784505
4 12 31 -14.958650475461416
4 12 55 -15.563535135534218
4 12 62 -18.094133514488632
4 13 4 -17.417450181733656
4 13 5 14.853420987845368
4 13 8 -20.91282729559555
4 13 10 21.602841641939243
4 13 12 24.437340595521015
4 13 15 -23.402179742961565
4 13 22 -14.332213900730995
4 13 25 -16.793866231407463
4 13 27 -16.92363559314012
4 13 39 17.29690259843768
4 13 50 17.128725187136542
4 13 58 -22.322878093632497
4 13 60 23.56308097407691
4 13 61 -33.998346157677105
4 13 63 -13.458103564342084
4 13 64 22.465637406478688
4 14 4 -14.812230499639007
4 14 7 27.900278812721865
4 14 19 13.6442663965976
4 14 22 -17.61858572496271
4 14 32 -18.10640135226747
4 14 33 -13.542507260709352
4 14 36 -13.924292690263405
4 14 38 -21.54347420590095
4 14 41 20.882450040158854
4 14 44 -19.77774594554637
4 14 45 -13.897627338725462
4 14 49 -22.004136710550792
4 14 51 -14.095675840586486
4 14 52 -16.613782646381686
4 14 54 -22.604325824188077
4 14 56 -15.94197805864642
4 15 5 -19.15020590563997
4 15 12 17.67843170624813
4 15 13 17.408096831493182
4 15 22 17.263390560264057
4 15 25 -22.19927253088312
4 15 29 15.770994374729497
4 15 41 13.229593671148308
4 15 43 -17.807234841504897
4 15 51 17.960156860409107
4 15 53 -14.077479634398156
4 15 59 22.5499974202459
4 15 62 24.363234887646733
4 16 1 21.530540900736913
4 16 10 -15.529188507620013
4 16 11 19.92971664996312
4 16 13 -13.491766337247057
4 16 17 -17.441921495197064
4 16 22 -15.242197686468707
4 16 37 -19.489318642063484
4 16 43 -13.641102743787329
4 16 44 25.433468319056086
4 16 45 -27.511393051992634
4 16 46 20.383940983050593
4 16 47 -14.229924523901119
4 16 51 15.730954008793951
4 16 54 13.169043290815598
4 16 56 32.78526467082572
5 1 12 15.981832839819134
5 1 13 -23.46142861655789
5 1 15 14.772822103740971
5 1 24 -13.126025246153898
5 1 30 23.623307457736658
5 1 32 14.470063174961352
5 1 33 19.873513756983364
5 1 37 -16.61694576282865
5 1 44 -13.29255421251598
5 1 45 15.332650137165073
5 1 47 -14.584018859418016
5 1 48 13.250877461472662
5 1 51 27.98155106592649
5 1 54 -15.58758900369572
5 1 55 16.897919018379344
5 1 61 -15.363237970351735
5 1 62 23.093781114438613
5 2 2 14.811861982708194
5 2 7 -13.812181913944215
5 2 18 -18.119258552936518
5 2 23 23.745498880459948
5 2 33 30.93122787147829
5 2 43 16.486931946829515
5 2 48 -19.23577936532213
5 2 57 15.590382231354623
5 3 9 13.309165443419538
5 3 26 13.345442433748735
5 3 27 13.772677993498041
5 3 33 17.201111125240864
5 3 42 -13.597992936031993
5 3 49 -16.549628735273878
5 3 50 -13.820425343167047
5 3 55 22.407541283282406
5 3 56 -15.980210860569446
5 3 63 16.513630007195722
5 3 64 -13.681097452169563
5 4 8 -19.323674965370333
5 4 16 -19.18777133393316
5 4 19 14.78367517091833
5 4 29 15.145774707647854
5 4 31 27.555085771850678
5 4 35 15.702070384188783
5 4 40 13.494683414749675
5 4 52 17.538042483337
5 4 59 -16.378505874612244
5 5 1 -17.4544839884064
5 5 3 21.759646246642856
5 5 13 19.395636444091934
5 5 15 13.174300183243602
5 5 16 17.217808605235067
5 5 21 14.623593551406397
5 5 23 -19.429164040689265
5 5 27 17.491896640869477
5 5 32 -14.796058151691216
5 5 34 16.90827729895309
5 5 38 -13.424914282778676
5 5 39 -20.461020059666275
5 5 40 17.762982593175444
5 5 42 16.432114662637506
5 5 43 -14.997517066647015
5 5 47 28.451380181313755
5 5 49 13.166833453584708
5 5 53 15.029741562753177
5 5 54 -19.976572265664842
5 5 56 -16.405146753751833
5 5 62 25.498627573548028
5 5 63 21.454765617312383
5 6 4 -16.006375916014527
5 6 13 19.508301444831968
5 6 14 21.925071437614566
5 6 35 -22.144542409010107
5 6 53 -14.11355246531354
5 6 59 -32.89170638104608
5 7 2 20.887719991117674
5 7 3 -15.448291372287313
5 7 7 14.473876426956718
5 7 11 -14.026496462261267
5 7 14 -17.009381761247415
5 7 19 -17.654365229891045
5 7 21 19.18350054508459
5 7 39 -13.535494220714433
5 7 41 13.016690913120685
5 7 50 -19.943457785279413
5 7 53 -13.508002104380271
5 7 56 22.70542689390404
5 7 63 15.124344748097487
5 8 12 -13.83793829175245
5 8 13 25.051766063574732
5 8 21 -16.71120632741528
5 8 28 -15.87395894584529
5 8 31 -29.937235944076228
5 8 32 -16.62378518733251
5 8 40 17.81407318421904
5 8 51 13.19554379538844
5 8 53 -15.059793760644322
5 9 16 16.026384530486432
5 9 20 16.919829774567525
5 9 23 -19.399076011602226
5 9 39 14.247330032451668
5 9 53 -15.090729818347217
5 9 55 22.986148099714608
5 9 57 14.203378562279688
5 10 14 -13.645500293468487
5 10 27 20.824424904858724
5 10 34 17.465236332411113
5 10 40 19.2490722799061
5 10 43 15.465988376533526
5 10 50 13.106822370381844
5 10 54 -13.165996245831625
5 11 15 18.282546410522972
5 11 21 19.179537970577222
5 11 31 -23.091973402122278
5 11 35 -17.50538973229964
5 11 47 20.056917016085713
5 11 53 -13.075599721311008
5 11 54 -13.105812796079018
5 11 56 -20.667845191758197
5 11 57 17.04561223157882
5 11 58 -17.404177831892532
5 11 59 18.618493669763204
5 11 62 -17.36338298847333
5 11 64 15.519832803250605
5 12 1 -20.23997041757974
5 12 5 -14.330603438233267
5 12 6 -17.394583178221247
5 12 10 -17.45244044922981
5 12 17 -16.569160020582984
5 12 19 14.062039322425699
5 12 34 -16.34283810016591
5 12 40 13.75188003961429
5 12 42 15.6395468162224
5 12 45 -17.885751234705417
5 12 64 13.792494586120739
5 13 3 -16.07714387709683
5 13 4 18.499336370903315
5 13 10 -16.69277912388384
5 13 13 -13.09496893156105
5 13 18 -23.94203716710885
5 13 20 -25.483800537051447
5 13 21 17.703143211500088
5 13 31 -13.158741367070414
5 13 33 -14.14101472262777
5 13 35 -28.611034024806923
5 13 37 -20.539350767442023
5 13 39 -18.4779497825657
5 13 44 13.98821946402615
5 13 54 13.215904594864174
5 13 62 23.230048800051403
5 13 64 13.165031815833073
5 14 4 -15.774230847404485
5 14 8 15.219482610805743
5 14 16 -19.105397717664324
