# i j k value
1 13 35 -0.0220010047301156
1 13 36 -0.05449484501510858
1 13 37 -0.053775981459646904
1 13 38 -0.06793151369167902
1 13 39 0.06352389989426319
1 13 40 0.08874596238751309
1 13 41 -0.06640688366875232
1 13 42 -0.06135194402403305
1 13 43 -0.014847530569344788
1 13 44 0.13184840419550758
1 13 45 -0.044457536397535045
1 13 46 0.1278925012206374
1 13 47 0.0334775078503418
1 13 48 -0.04389284496765816
1 13 49 -0.15892094633750356
1 13 50 -0.042344508330328254
1 13 51 0.023636064955458006
1 14 1 0.01421101717665962
1 14 2 0.14585974137206456
1 14 3 0.12377501730962603
1 14 4 0.08775918257184934
1 14 5 -0.017374683358507448
1 14 6 0.09826712210347413
1 14 7 -0.07084800547739165
1 14 8 -0.15422947943919268
1 14 9 0.01294157625778486
1 14 10 -0.01928307647654113
1 14 11 0.11423384772383281
1 14 12 -0.0586841925406076
1 14 13 -0.007500958744373232
1 14 14 -0.06382490375052469
1 14 15 -0.11563907153914169
1 14 16 -0.015872237091224994
1 14 17 0.19005875713493764
1 14 18 -0.050252050285374834
1 14 19 0.08836011888296351
1 14 20 0.04276015577827268
1 14 21 0.1438046231110783
1 14 22 0.06843065909072654
1 14 23 -0.08645006355560296
1 14 24 0.04300156057906767
1 14 25 0.051511412237222276
1 14 26 -0.0028063778729698185
1 14 27 0.16521964678861495
1 14 28 -0.09171484905284306
1 14 29 0.08654719012821346
1 14 30 -0.11763329782112414
1 14 31 0.09207586942775511
1 14 32 -0.04347831443028966
1 14 33 -0.11111244418357469
1 14 34 0.15678142495702044
1 14 35 -0.03839316945287664
1 14 36 0.017762126766726817
1 14 37 -0.002466189417506737
1 14 38 -0.0057882050802230915
1 14 39 0.12374722291778165
1 14 40 0.034339408572090974
1 14 41 -0.06320544441262219
1 14 42 -0.08873982867812029
1 14 43 -0.10269159880314489
1 14 44 0.07232837724159759
1 14 45 0.021907087535699515
1 14 46 -0.07342416708489231
1 14 47 0.07489281903232377
1 14 48 -0.014739158646773996
1 14 50 -0.11044034067816502
1 14 51 0.08798260710363243
1 15 1 -0.04688077641211905
1 15 2 0.07012302573627971
1 15 3 0.10472810500779188
1 15 4 -0.01783660871957266
1 15 5 0.11452351228062838
1 15 6 -0.0900874040247699
1 15 7 0.06371310843825485
1 15 8 0.02996288627324246
1 15 9 0.006078324986837346
1 15 10 -0.05680689460520242
1 15 11 0.007636743919638418
1 15 12 0.07409138846200732
1 15 13 0.03507526702602433
1 15 14 0.007298178668943122
1 15 15 -0.04659837125183759
1 15 16 0.03587762761389166
1 15 17 -0.16261573972583437
1 15 18 0.0984622486962305
1 15 19 0.17834903006482142
1 15 20 -0.04695991232361028
1 15 21 -0.022673422290064006
1 15 22 -0.038732579158235136
1 15 23 -0.10375571629472474
1 15 24 -0.07123781701402944
1 15 25 -0.05978789457407866
1 15 26 -0.01291632339103648
1 15 27 -0.08623334275817354
1 15 28 0.0245878190684509
1 15 29 0.02681721986625732
1 15 30 -0.026444843267832852
1 15 31 0.048937169462523536
1 15 32 0.13507452659465974
1 15 33 -0.027876667387043502
1 15 34 0.04123347493678971
1 15 35 0.0016100798492486132
1 15 36 0.06295596081527279
1 15 37 0.014929300475332015
1 15 38 -0.010901497604181614
1 15 39 0.006927451678289243
1 15 40 -0.023561680726221446
1 15 41 -0.04361006456890904
1 15 42 0.07142927778103042
1 15 43 -0.11390114983688164
1 15 44 -0.00595599458328002
1 15 45 0.12908101834150457
1 15 46 -0.12549410524503288
1 15 47 -0.022446218055953107
1 15 48 -0.18415381355557217
1 15 49 0.049191817324569134
1 15 50 -0.010226612371166363
1 15 51 0.041448854604473506
1 16 1 0.019744048935120512
1 16 2 0.031606581699204606
1 16 3 -0.03101539680848493
1 16 4 0.04162751118425917
1 16 5 0.006938000774078785
1 16 6 -0.06494812261817935
1 16 7 0.07854430182358614
1 16 8 -0.006304843767137028
1 16 9 0.06674674925028282
1 16 10 0.01369639017615686
1 16 11 -0.09084473191681132
1 16 12 -0.0036664407491159945
1 16 13 0.018798295479101255
1 16 14 0.017885260385763376
1 16 15 0.004740596112553273
1 16 16 0.09242474909322601
1 16 17 -0.015749863841431327
1 16 18 0.08719300587631292
1 16 19 0.009843931188448648
1 16 20 -0.06972170861689844
1 16 21 -0.01663216277663825
1 16 22 0.017323477871116773
1 16 23 -0.02212533664420527
1 16 24 0.047531114441460895
1 16 25 -0.015711055408434454
1 16 26 -0.019639571549002834
1 16 27 -0.06288930024792862
1 16 28 0.06454852197928865
1 16 29 -0.021993060067412067
1 16 30 -0.00864084424117382
1 16 31 0.10031825624915312
1 16 32 0.07542870288789613
1 16 33 -0.01684992430867218
1 16 34 0.0010180017811096441
1 16 35 -0.06151992537936006
1 16 36 -0.060307248139527765
1 16 37 0.08622275946627785
1 16 38 -0.03783361418785943
1 16 39 -0.030661062679416526
1 16 40 -0.009155018869102841
1 16 41 0.06286298291267123
1 16 42 -0.003639362104094336
1 16 43 -0.002170585117325466
1 16 44 0.003677276745372845
1 16 45 0.04536175364509824
1 16 46 -0.048435704206782816
1 16 47 -0.022241263779067735
1 16 48 0.011887975131930259
1 16 49 -0.0764703732255656
1 16 50 0.04223161943730268
1 16 51 -0.056658705445254295
1 17 1 0.080223160026678
1 17 2 -0.10009657953824262
1 17 3 -0.04213808980155439
1 17 4 -0.08480840718012292
1 17 5 0.05485581971515165
1 17 6 -0.04501616431634899
1 17 7 0.008087774600422194
1 17 8 -0.035961861780902694
1 17 9 0.015762465687257064
1 17 10 0.004929029784294634
1 17 11 0.03251410600541129
1 17 12 -0.01973222035365026
1 17 13 0.028055295290246668
1 17 14 -0.16744422928878383
1 17 15 0.007677851753777956
1 17 16 0.015654200848514446
1 17 17 0.07945645227789086
1 17 18 0.006096711572982982
1 17 19 -0.050895392889862424
1 17 20 0.04596558077175
1 17 21 -0.045113341407630445
1 17 22 -0.023303596988787614
1 17 23 -0.012802766505373946
1 17 24 -0.02192523583752792
1 17 25 -0.031142754125982084
1 17 26 -0.03198273937459861
1 17 27 0.07877281949784089
1 17 28 -0.05749168135884826
1 17 29 -0.016180939361217013
1 17 30 -0.020073215083144167
1 17 31 -0.08932908212118121
1 17 32 -0.11589757353544614
1 17 33 0.04414017637747579
1 17 34 -0.024944519077905635
1 17 35 -0.022308208477834792
1 17 36 -0.023526681604972878
1 17 37 0.006304418489432338
1 17 38 0.09749856740020518
1 17 39 0.0807511439100235
1 17 40 -0.012297388405618982
1 17 41 0.07988817858212115
1 17 42 -0.03168083568217512
1 17 43 0.04247586793789071
1 17 44 0.002223959030835286
1 17 45 -0.05538296239922519
1 17 46 0.05352360144101038
1 17 47 -0.04320526094700664
1 17 48 -0.07620334085546711
1 17 49 0.04591757706987324
1 17 50 0.012688203313023323
1 17 51 -0.031314754415851964
1 18 1 -0.03263666161735082
1 18 2 0.025351217665649354
1 18 3 0.03674460896943219
1 18 4 -0.044166008909679026
1 18 5 0.0037904566417005154
1 18 6 -0.02697212457939806
1 18 7 -0.055334926338664055
1 18 8 -0.01134772514276803
1 18 9 -0.056518668704448737
1 18 10 -0.03657372533682409
1 18 11 0.03764980023679769
1 18 12 -0.07868090101469763
1 18 13 0.01565697330674672
1 18 14 -0.01811923992063231
1 18 15 -0.12179184238999757
1 18 16 -0.04784828624126119
1 18 17 0.09432735007599756
1 18 18 0.004957290529321446
1 18 19 -0.0627304069681833
1 18 20 -0.09012313701523303
1 18 21 0.11593550640152542
1 18 22 0.002827014201195108
1 18 23 0.09339020679443333
1 18 24 0.03626387058260402
1 18 25 -0.059988855777539374
1 18 26 0.0213156272361561
1 18 27 0.12055340044794494
1 18 28 -0.1525246458136997
1 18 29 -0.038557967990094734
1 18 30 0.0021651163676208104
1 18 31 0.015077615939443565
1 18 32 -0.06239950164730194
1 18 33 -0.047071544432218726
1 18 34 0.05030486685269572
1 18 35 0.09561154528470485
1 18 36 0.04985335714177874
1 18 37 -0.04450322587283595
1 18 38 0.005413038742386517
1 18 39 0.02580030705825246
1 18 40 -0.004889186437882001
1 18 41 -0.098967460820541
