# i j k value
5 19 19 -0.659649530472097
5 19 20 -0.7478053726280042
5 19 21 1.0295128991124718
5 19 22 -0.7745008690816534
5 19 23 -0.8900252727224982
5 20 14 0.3644910787476897
5 20 15 2.3373370395456043
5 20 16 -0.4090017522186542
5 20 17 1.2555897443480233
5 20 18 -1.5404866992170039
5 20 19 -0.20684701217274568
5 21 1 -1.5447168165643805
5 21 2 -1.5470968882909804
5 21 3 0.22637043407705507
5 21 4 0.775314732994762
5 21 5 1.864382383952049
5 21 6 0.6045610222071949
5 21 7 1.2614735861421615
5 21 8 -2.4206999589722114
5 21 9 -0.11589652630902973
5 21 10 -0.5556563627503067
5 21 11 1.1230307606041467
5 21 12 -1.9299867670166904
5 21 13 0.6146104085288091
5 21 14 -1.0569651602719248
5 22 1 -0.8009611228712317
5 22 2 0.23723298170966306
5 22 3 1.02314665398835
5 22 4 -0.9021403623070136
5 22 5 -0.24474380756809766
6 1 41 -1.2499702942159214
6 1 42 -1.2525311390202194
6 2 41 0.13707477291184225
6 2 42 -0.7762401875204168
6 3 41 -0.006040152953243392
6 3 42 0.6576868122053455
6 4 41 1.1083489360706216
6 4 42 0.20903039506035187
6 5 40 0.14767106559174986
6 5 41 1.4504899869898655
6 5 42 0.18683748547123039
6 6 40 -1.4089434740196303
6 6 41 -0.4253612962672033
6 7 39 0.21781053541033052
6 7 40 -0.21477358574017386
6 7 41 2.2572819210982695
6 8 39 0.3468824733664801
6 8 40 1.08798208285915
6 9 38 -1.657989951376259
6 9 39 0.12894179123602773
6 10 37 -0.39394638172379765
6 10 38 0.3442473950517437
6 11 36 -0.8394677039081213
6 11 37 0.29906917236418623
6 12 34 -0.15466269541183353
6 12 35 0.2772032067156168
6 12 36 0.45171773175695795
6 13 33 -1.151744969888195
6 13 34 -0.04490759218086196
6 13 35 -0.5342567963429894
6 14 31 0.4225529779002423
6 14 32 -0.6540850193432658
6 14 33 -0.2918196551383895
6 15 30 0.2766393407040614
6 15 31 0.24625237832433006
6 15 32 -1.2879703972016636
6 16 27 0.7674068568158837
6 16 28 -0.48420158696840015
6 16 29 -0.848860952674018
6 16 30 -0.5327874712883137
6 17 25 0.30419697288363845
6 17 26 -2.027266293353682
6 17 27 1.2428908585447591
6 17 28 -0.7243606780388221
6 18 22 0.7950917355070409
6 18 23 -1.003633773015494
6 18 24 -1.7214226195787325
6 18 25 -0.2780869182844256
6 19 18 -0.12054139350042899
6 19 19 0.2674333999543888
6 19 20 -1.1874460581027044
6 19 21 -1.8520979602999028
6 19 22 -0.2059288847412353
6 20 13 -0.5372270050548247
6 20 14 1.5793580103837166
6 20 15 0.9420371757716766
6 20 16 -0.2049248537899962
6 20 17 0.6696876468854264
6 20 18 -0.7099479321007182
6 21 1 -0.051181072368209415
6 21 2 0.07558022481351932
6 21 3 0.4441565820824859
6 21 4 -1.6590979200250653
6 21 5 -0.6685672190497143
6 21 6 -2.1803737271558923
6 21 7 0.3759089129255123
6 21 8 -0.4139280946566037
6 21 9 -1.133955638477988
6 21 10 0.7915866192082136
6 21 11 -0.7341819772920739
6 21 12 0.8979390818409707
6 21 13 1.5838822218046023
7 1 41 0.6893347667083384
7 1 42 1.3263910322865773
7 2 41 0.28350303893995343
7 2 42 -2.029489356794831
7 3 41 0.48627310544254776
7 3 42 -0.9085382007097196
7 4 40 0.44931724894816877
7 4 41 0.0023995487296284363
7 4 42 1.0701282628354314
7 5 40 0.35779204567088413
7 5 41 0.27193823449978066
7 6 39 -0.28564644100839914
7 6 40 -0.7313896494612308
7 6 41 0.6470296482856517
7 7 39 -1.4566318879665503
7 7 40 -1.4504886098164238
7 8 38 -1.245008484576808
7 8 39 0.6260549615717358
7 8 40 -0.8275849863272717
7 9 37 -0.02785060912411883
7 9 38 0.8316707535567263
7 9 39 -0.35058496708996684
7 10 36 -0.11921243711185017
7 10 37 -0.4657221265314153
7 10 38 -0.5246391075660382
7 11 35 1.2577785865763949
7 11 36 -0.03733387244679385
7 11 37 0.6257555101330123
7 12 34 1.495972798212787
7 12 35 -1.1560210191178135
7 12 36 0.32677203404854754
7 13 33 -1.4435530205425093
7 13 34 -2.225263232868938
7 14 31 -0.35994672466706007
7 14 32 -0.13044463305775386
7 14 33 -1.0297534286853134
7 15 29 0.07991525721024823
7 15 30 -0.531760474701239
7 15 31 0.48609327323883417
7 16 27 0.7026483242877498
7 16 28 0.02717771742929249
7 16 29 0.5978337293260837
7 17 24 -0.2170528891789283
7 17 25 -1.2573874888025849
7 17 26 0.11919253001971719
7 17 27 -1.3543412714827194
7 18 21 0.16340600215035947
7 18 22 1.5933801467917346
7 18 23 0.1671623216337785
7 18 24 0.8517790125489438
7 19 17 -0.8413445057613949
7 19 18 -0.8194753782497951
7 19 19 0.2534353474571218
7 19 20 0.7295104784967295
7 19 21 -0.3155471763253697
7 20 11 -0.770602451563553
7 20 12 1.432710206537917
7 20 13 -1.1375531352631512
7 20 14 3.852435603524033
7 20 15 -1.7125667812820071
7 20 16 -0.21825577704511667
7 20 17 1.6447593190072558
7 21 1 0.7284963921874681
7 21 2 -1.3167204265190098
7 21 3 0.04171843366469497
7 21 4 -0.1901975299430259
7 21 5 1.6540816766156972
7 21 6 -1.0910397991664222
7 21 7 0.33410020094959303
7 21 8 0.9904896546087788
7 21 9 1.8957117428233001
7 21 10 1.3351298092284833
7 21 11 1.4900450250734378
7 21 12 1.1671196643518378
8 1 40 1.537797725177951
8 1 41 -1.4889467703607324
8 1 42 0.7384742199522262
8 2 40 -0.5857938388572457
8 2 41 -0.945167528126422
8 2 42 1.3571310473479044
8 3 40 -0.3909761396749164
8 3 41 0.385284267536325
8 3 42 0.32188393553963013
8 4 40 -0.13945322879735012
8 4 41 0.03860071103140966
8 5 39 0.30760660149562463
8 5 40 0.3624359476199152
8 5 41 0.4876821402615046
8 6 39 -1.4894444419189525
8 6 40 0.005415247574805547
8 7 38 1.2742514496543051
8 7 39 -0.27862540853493867
8 7 40 0.04424741797645523
8 8 38 -1.613881870656736
8 8 39 2.1678721203023645
8 9 37 0.1642056599989562
8 9 38 0.09090987450437561
8 10 36 -0.40354956227750527
8 10 37 1.0797578070477305
8 10 38 -1.8504985973654564
8 11 35 0.132534038356019
8 11 36 0.9095563883322236
8 11 37 0.780762389264985
8 12 33 -0.7008209038137381
8 12 34 0.7789617866451721
8 12 35 1.9890123418530326
8 13 32 -1.3651041491633613
8 13 33 -1.5342077467305466
8 13 34 -1.20330962456764
8 14 30 0.7400314692223376
8 14 31 -0.5599736905412482
8 14 32 -0.3883058445994562
8 15 28 1.0159308876957862
8 15 29 1.0993960604234823
8 15 30 -0.8905336422180785
8 15 31 0.787354775245945
8 16 26 -1.0929844921880825
8 16 27 0.2276122367256603
8 16 28 -0.1056302771724136
8 16 29 -1.8431352811424904
8 17 23 -0.5528769717785793
8 17 24 0.9597226048662394
8 17 25 0.7439298681634949
8 17 26 -0.0631550004300837
8 18 20 2.221641330353355
8 18 21 1.5315087577611426
8 18 22 -0.4879125407671038
8 18 23 0.09091115127128103
8 18 24 -0.6775674984458113
8 19 16 1.070615706924779
8 19 17 0.464252797301099
8 19 18 0.783432681269829
8 19 19 -1.7156071782387479
8 19 20 -0.5436137248593277
8 19 21 2.2728349479558196
8 20 9 0.5873269915703546
8 20 10 -0.41627185793536137
8 20 11 0.4068202073891505
8 20 12 0.4452739496578745
8 20 13 -0.5327950930229236
8 20 14 -0.3780632764028953
8 20 15 -1.2918690502553563
8 20 16 0.6547651209767736
8 21 1 1.0880866637211395
8 21 2 -1.9304757995507835
8 21 3 -0.6224949815186696
8 21 4 0.04687208676711783
8 21 5 -0.6174349900089059
8 21 6 1.665825115522266
8 21 7 -0.7074925071894227
8 21 8 -2.5116829040819573
8 21 9 0.6737328331290324
8 21 10 0.0749611775967003
9 1 40 0.25735984147098606
9 1 41 0.33103645363653883
9 2 40 -0.6729250346982504
9 2 41 1.8838862366755496
9 3 40 0.7817116858871584
9 3 41 1.1645044791056671
9 4 39 1.8021462633603524
9 4 40 -0.9059121648317198
9 4 41 -0.7458663514290597
9 5 39 -0.39962174562360436
9 5 40 -0.9645216178300777
9 6 38 -0.6827790378110565
9 6 39 -0.8168308130116261
9 6 40 0.057828704539504026
9 7 38 -1.2630963340385806
9 7 39 0.3088969550023203
9 8 37 -0.9677264467549561
9 8 38 1.2365232733795024
9 8 39 0.08915940951485735
9 9 36 0.20043181298641527
9 9 37 1.3932530908698373
9 9 38 -1.129291139977788
9 10 35 -0.38727609448366274
9 10 36 1.8025211986651282
9 10 37 0.3149110860042356
9 11 34 -0.32595876060008677
9 11 35 -1.7540427265312382
9 11 36 -1.2042744858698633
9 12 33 -0.520832364003026
9 12 34 -0.1510952756577072
9 12 35 0.3687287213907314
9 13 31 -0.6344109104399144
9 13 32 0.8187441057631667
9 13 33 -0.7451233523121813
9 14 30 -1.6966453018626844
9 14 31 -0.4668522718434828
9 14 32 -0.4060913237226583
9 15 28 -0.013544455962871465
9 15 29 -0.7442150977261334
9 15 30 -0.38288888671147936
9 16 25 -0.024249601608349013
9 16 26 0.25711110634961054
9 16 27 1.0968160701217402
9 16 28 0.014232914131932652
9 17 23 0.7460845380520998
9 17 24 0.21879451137778824
9 17 25 -0.85900256695515
9 17 26 0.9605615255319987
9 18 19 -0.16115283335117486
9 18 20 -0.11904880056392077
9 18 21 0.001050277278669055
9 18 22 1.0936288421490208
9 18 23 0.6374956946859975
9 19 15 -0.99572931235142
9 19 16 1.4581007427035666
9 19 17 -3.1026840111460388
9 19 18 0.6558498003906291
9 19 19 1.1391369836385434
9 19 20 -0.04734897982224299
9 20 6 -0.9278108047034713
9 20 7 -1.973403805748519
9 20 8 -0.20269938896662468
9 20 9 0.4488041630157331
9 20 10 0.46403078006540455
9 20 11 1.6005304220037913
9 20 12 1.423236266059459
9 20 13 0.25645476794444005
9 20 14 -0.3183305814268662
9 20 15 0.27471935614013704
9 21 1 0.7995794249340713
9 21 2 1.5865065360751631
9 21 3 0.7382908590406917
9 21 4 0.8500109109072681
9 21 5 0.8816171011510461
9 21 6 -0.41760495823062854
9 21 7 1.488618073807889
9 21 8 0.614961553629684
10 1 39 -0.04039407089641161
10 1 40 -1.4742945327678736
10 1 41 1.4864731947894265
10 2 39 -1.6137254762945605
10 2 40 -0.4486428637341221
10 2 41 -0.727067144624754
10 3 39 -0.5242353874067035
10 3 40 0.2961026758165723
10 3 41 -0.4182121364464751
10 4 39 -1.9464340239284885
10 4 40 -1.861627703629363
10 5 38 -1.760420967409872
10 5 39 0.9258298982223919
10 5 40 1.9501267273800225
10 6 38 -0.8640095499885054
10 6 39 -0.10676618407069954
10 7 37 2.160854345027268
10 7 38 0.23206210394625312
10 7 39 0.6255858064485973
10 8 37 -0.2966275795331087
10 8 38 -1.8371336807663754
10 9 36 -1.515521554680984
10 9 37 1.0247150202413322
10 10 35 0.5748390535307479
10 10 36 -2.881190739800676
10 11 34 0.3875740092299962
10 11 35 -1.16205132763654
10 12 32 0.9365812080600252
10 12 33 0.23621952209978975
10 12 34 -1.4278716081629417
10 13 31 -1.721272632268937
10 13 32 0.3480236250260641
10 13 33 0.03549155744303649
10 14 29 -1.0258434493065236
10 14 30 -1.6521560809936768
10 14 31 -1.3933175809161729
10 15 27 -1.2546797708235213
10 15 28 -1.0390209155553891
10 15 29 0.905312971949387
10 16 24 -0.8023677765937433
10 16 25 -1.6057375955345166
10 16 26 0.02587382428039567
10 16 27 -0.7507821337240417
10 17 22 -0.04233503085411461
10 17 23 1.6388939736756647
10 17 24 1.1159831521806551
10 17 25 -1.6338753702278674
10 18 18 -1.8519492978455754
10 18 19 -0.26910958515986516
10 18 20 1.3240612217635812
10 18 21 -0.13758694028124563
10 18 22 0.1068850881015707
10 19 13 -0.8043217889409602
10 19 14 -1.5361719812827805
10 19 15 0.8598270476533947
10 19 16 0.7190557155432158
10 19 17 -0.046130512136375965
10 19 18 1.607150755922485
10 20 1 -1.6265167679236006
10 20 2 -0.14463050927089272
10 20 3 1.1613862225937521
10 20 4 -0.5284899741765059
10 20 5 0.07066525213739372
10 20 6 -1.4982529742817885
10 20 7 -0.9933476623922497
10 20 8 1.3991218622493768
10 20 9 1.2319120989507604
10 20 10 -1.0482583862059671
10 20 11 -0.4567478296743834
10 20 12 1.4930903958015926
10 20 13 -0.6721636889264686
10 20 14 -0.5077375200163535
10 21 1 1.5723883129176384
10 21 2 -1.5540828277570604
10 21 3 0.7784262137880388
10 21 4 -0.6691698538850536
10 21 5 1.1560879367824108
11 1 39 1.23516741880869
11 1 40 1.677447637692595
11 2 39 1.4642582734855716
11 2 40 0.14063303218508555
11 3 38 -0.24946696724430456
11 3 39 0.6163091617449602
11 3 40 -0.23345176291908168
11 4 38 -0.5105625221757926
11 4 39 0.7133209538958017
11 4 40 0.8478342165437261
11 5 38 0.5432533972561613
11 5 39 0.7804747442863542
11 6 37 1.8344042062935808
11 6 38 -0.4208142525259627
11 6 39 0.023131376306215687
11 7 37 0.61886412334846
11 7 38 0.04687871297341174
11 8 36 0.24863421394008517
11 8 37 0.8112185797098468
11 8 38 -1.3629453765830037
11 9 35 0.08461417626499998
11 9 36 0.06480485971611848
11 9 37 -0.664026552135886
11 10 34 2.4563671071436453
11 10 35 -0.3647504305002821
11 10 36 0.34588074783352923
11 11 33 -0.8371146854012163
11 11 34 0.5824881958357938
11 11 35 -0.7116865564080392
11 12 31 1.422931212649374
11 12 32 0.4165557650385407
11 12 33 1.3029278644377196
11 13 30 -0.41751808553287456
11 13 31 -1.5446153107515639
11 13 32 -0.8175555034077204
11 14 28 1.2892181801412506
11 14 29 -0.1834889601996399
11 14 30 -1.1208329719662575
11 15 26 0.6777074797467798
11 15 27 0.12650921023329667
11 15 28 -0.9219630456753104
11 16 23 0.5906265259281559
11 16 24 0.318760477764123
11 16 25 0.8522793475633127
11 16 26 -0.11581386509761107
11 17 20 -0.43214859641780495
11 17 21 0.5549463676912499
11 17 22 0.23898388145155797
11 17 23 0.8404678012623721
11 17 24 -2.012922251393565
11 18 16 -0.9409067830178467
11 18 17 -1.2068115034103883
11 18 18 -0.8831996027517024
11 18 19 1.0754750535163118
11 18 20 -0.24868351744297207
11 18 21 -0.5127645094536
11 19 10 -1.3753992905918828
11 19 11 -1.2669537204133967
11 19 12 -1.1366057936036975
11 19 13 -0.23715613949511893
11 19 14 0.003948760492016016
11 19 15 1.2780604147208026
11 19 16 1.5207330140184043
11 19 17 0.5283551462980213
11 20 1 -0.41708987367844663
11 20 2 -0.8213315277633567
11 20 3 -1.4014811463256074
11 20 4 0.3632101338740888
11 20 5 0.7800761811369867
11 20 6 0.9279992980796565
11 20 7 1.4457654232420576
11 20 8 0.5861572771620661
11 20 9 -1.4615734103885212
11 20 10 1.8105987658334521
11 20 11 -0.3256758801709605
11 20 12 -0.9402262297075418
12 1 38 0.5309751399202188
12 1 39 -0.166142791115
12 2 38 1.0215292796627684
12 2 39 -0.7289067510683811
12 3 38 -0.020282562023022796
12 3 39 -0.4477623036517235
12 4 37 -0.589876251181599
12 4 38 -0.7186549510187863
12 4 39 1.0283454461794075
12 5 37 -0.8851988066574005
12 5 38 0.47959137231674887
12 5 39 0.6365672277791529
12 6 36 -0.2313771490774993
12 6 37 -0.07398525543997696
12 6 38 -0.9090230262888238
12 7 36 -1.519565477561866
12 7 37 0.3274821373466324
12 7 38 1.0304926062724717
12 8 35 -1.2844156114231673
12 8 36 0.4777407138811948
12 8 37 -1.9927968938190457
12 9 34 0.14943758476480007
12 9 35 0.2130169075657011
12 9 36 0.889337271589285
12 10 33 0.921395521748327
12 10 34 0.9748252249173003
12 10 35 0.8843363832457468
12 11 32 1.6069290961396208
12 11 33 0.34276628611569465
12 11 34 -1.692137839224108
12 12 30 -0.535907947813182
12 12 31 -0.4156889078793189
12 12 32 0.4309341930930323
12 12 33 -0.42085985941647364
12 13 29 1.3618066763952876
12 13 30 -0.9205075503924435
12 13 31 0.09246389046904868
12 14 27 2.5646570356956917
12 14 28 -0.4806166744834375
12 14 29 -0.43591177368223183
12 15 25 -0.6415611205825857
12 15 26 0.10113073347909114
12 15 27 1.3378977014731115
12 15 28 -0.26112395427707175
12 16 22 1.1695689417852313
12 16 23 0.334778385290486
12 16 24 -0.45789744773443786
12 16 25 -0.6617315579062197
12 17 19 0.35452487050883225
12 17 20 -1.6101139279984402
12 17 21 0.5820871232143247
12 17 22 -1.0303900469235368
12 17 23 -0.43612865228873865
12 18 14 0.44631097421166843
12 18 15 -0.1997657778560165
12 18 16 0.5054912633003577
12 18 17 0.29852261790237883
12 18 18 -0.9813966787578635
12 18 19 -0.3486708400550392
12 19 7 -0.08752913909208475
12 19 8 0.4565789298613857
12 19 9 0.9854117731920424
