# i j k value
1 8 4 -0.03571524831195757
1 8 5 0.10037946276638628
1 8 6 0.12729212696343853
1 8 7 -0.07320872674856045
1 8 8 -0.05040737723375795
1 8 9 -0.1122385010482771
1 8 10 0.10170154969877128
1 8 11 0.06543821258070381
1 8 12 -0.07864541599368112
1 8 13 0.08623146875082453
1 8 14 0.0664420592228105
1 8 15 0.03145484336494308
1 8 16 -0.08511427487026114
1 8 17 -0.025721241121361548
1 8 18 0.08242265482735636
1 8 19 0.08249549893752453
1 8 20 0.11028097219034905
1 8 21 -0.13985858830030037
1 8 22 -0.12047641952132428
1 8 23 0.06180303167245833
1 8 24 0.02311132379309285
1 8 25 -0.0404174618053753
1 8 26 0.06988021369727444
1 8 27 -0.10800708071813382
1 8 28 0.15497371598863133
1 8 29 -0.008023613598547946
1 8 30 0.018054036796097923
1 8 31 -0.07174449292263016
1 8 32 -0.005918729042711172
1 8 33 0.017107951497014596
1 8 34 -0.031869194754603224
1 8 35 -0.002186430098652578
1 8 36 -0.05607337700613979
1 8 37 -0.05904495871798708
1 8 38 0.005979743344148976
1 8 39 -0.031822433984917145
1 8 40 0.032269433136902746
1 8 41 0.05144213960756865
1 8 42 -0.022449868791587713
1 8 43 0.06747537160584995
1 8 44 0.04538911010035428
1 8 45 -0.016169762899811136
1 8 46 -0.15485502626398825
1 8 47 0.060504757758514945
1 8 48 0.109165251432968
1 8 49 0.1012321880087243
1 8 50 0.04524343556116115
1 8 51 0.07141053495436078
1 9 1 -0.06774523069298896
1 9 2 -0.05720066844128916
1 9 3 0.07404695013192938
1 9 4 -0.1202124559715712
1 9 5 -0.058288352727921204
1 9 6 0.03606866603886874
1 9 7 0.008794365152503284
1 9 8 -0.037998955864680335
1 9 9 -0.08658613132067125
1 9 10 0.008614764956254723
1 9 11 0.07465592218120713
1 9 12 0.0035352524608917727
1 9 13 -0.17215291298648983
1 9 14 0.028378092486739764
1 9 15 -0.03253373129700173
1 9 16 -0.05122625363874306
1 9 17 -0.0075909759257378594
1 9 18 -0.006197068525233179
1 9 19 0.00865980749533667
1 9 20 -0.0041198089608278496
1 9 21 0.1144524336584251
1 9 22 0.060757451340114385
1 9 23 -0.06558874251376814
1 9 24 -0.018960718601047324
1 9 25 -0.08319347099352606
1 9 26 0.0721200651956867
1 9 27 -0.07881807298055704
1 9 28 0.08109141563575271
1 9 29 -0.07835756409535191
1 9 30 -0.019552008688990593
1 9 31 -0.07497079162883638
1 9 32 -0.029500067869714226
1 9 33 0.04731037347407286
1 9 34 -0.05736845239273079
1 9 35 -0.005306550135201226
1 9 36 0.02883249470218822
1 9 37 -0.033637522631719395
1 9 38 -0.03387153041811237
1 9 39 0.22765641048711663
1 9 40 -0.01420868920163963
1 9 41 0.04983387927582907
1 9 42 -0.025623616620313355
1 9 43 0.012407335888136395
1 9 44 -0.1498381412345012
1 9 45 -0.042364318842565876
1 9 46 -0.03924436734287991
1 9 47 -0.11638870466226055
1 9 48 -0.022939488506213405
1 9 49 0.09659646343959362
1 9 50 0.2734889976797159
1 9 51 0.10789060519730603
1 10 1 0.04997653694162556
1 10 2 0.12294129636202686
1 10 3 0.028215651432324663
1 10 4 -0.16946724257178736
1 10 5 0.057217538310325895
1 10 6 0.06643387245388745
1 10 7 0.06133592871195924
1 10 8 -0.06550558624621056
1 10 9 -0.005158879703352564
1 10 10 0.07149270527805124
1 10 11 -0.015059808884771488
1 10 12 0.06742985591535398
1 10 13 0.06038556016151368
1 10 14 -0.02604523102726807
1 10 15 0.05576177335062703
1 10 16 -0.05867994312912093
1 10 17 -0.018127473848532163
1 10 18 0.17045311558700546
1 10 20 -0.00732552688351274
1 10 21 -0.0062271588564709116
1 10 22 0.012086693365083232
1 10 23 0.041130102440189636
1 10 24 -0.060395088064473024
1 10 25 0.07867045187574367
1 10 26 -0.05665648791370904
1 10 27 0.11450224211810878
1 10 28 0.10608941806210709
1 10 29 -0.023775193481485393
1 10 30 0.0314197710324997
1 10 31 0.06323772430510535
1 10 32 0.05279872151271331
1 10 33 -0.05814909863178962
1 10 34 -0.0236505040758338
1 10 35 -0.024860575097340583
1 10 36 0.0196562224124933
1 10 37 -0.09851720781030279
1 10 38 -0.03357243993917553
1 10 39 -0.03348614360819353
1 10 40 0.024638291630248554
1 10 41 0.07601677462379809
1 10 42 0.03719720201542511
1 10 43 -0.003787439606862214
1 10 44 0.019584782927724382
1 10 45 -0.0689416518023383
1 10 46 0.07052289613221349
1 10 47 -0.17447562251702703
1 10 48 0.13069963993543796
1 10 49 -0.06481222614684241
1 10 50 -0.06137474013175275
1 10 51 -0.04703283867119392
1 11 1 -0.1353752425905832
1 11 2 0.09264080638438102
1 11 3 0.08340661891638981
1 11 4 -0.10350623879109415
1 11 5 0.04044484200987724
1 11 6 0.04450386568430553
1 11 7 0.018223818035863582
1 11 8 -0.0685839895461412
1 11 9 0.06538954913206595
1 11 10 -0.002503657192284627
1 11 11 -0.03548738010499463
1 11 12 0.034202108045769744
1 11 13 -0.029087549593340457
1 11 14 -0.05470266347358644
1 11 15 -0.054454692245158455
1 11 16 0.013873884849222376
1 11 17 0.07676084197124017
1 11 18 0.013835710678785692
1 11 19 0.06888045429321672
1 11 20 -0.06345600270878254
1 11 21 0.01002373978636687
1 11 22 0.035610746877676944
1 11 23 -0.028872961648974405
1 11 24 0.023061595429781288
1 11 25 0.08941145907041108
1 11 26 -0.025185901666887216
1 11 27 0.08094790365537981
1 11 28 -0.03302819984835713
1 11 29 -0.04108726848876475
1 11 30 0.07519585259946919
1 11 31 -0.044444786612467486
1 11 32 0.0848572298297252
1 11 33 -0.01819602487311532
1 11 34 -0.03341829290931608
1 11 35 0.001902546731318868
1 11 36 -0.03728816117256667
1 11 37 -0.03485246348742134
1 11 38 -0.013414512008648741
1 11 39 -0.008619429051262732
1 11 40 -0.04797603645445583
1 11 41 0.02035580286234539
1 11 42 0.004564569845804214
1 11 43 -0.02337421180680311
1 11 44 -0.04214384500222271
1 11 45 -0.06702662271717538
1 11 46 -0.025490866641169813
1 11 47 -0.08766556496830742
1 11 48 -0.003950143782054385
1 11 49 0.04624512706819885
1 11 50 0.0475322016909117
1 11 51 0.04192253248707102
1 12 1 -0.0016149311583618996
1 12 2 0.004491421915817592
1 12 3 -0.0048516182068638935
1 12 4 0.09626121409344283
1 12 5 -0.0012219314195941516
1 12 6 0.008825984569599604
1 12 7 0.026100918171557578
1 12 8 0.043702279275182304
1 12 9 -0.03768669301161323
1 12 10 -0.12694762017399663
1 12 11 0.12735653479712664
1 12 12 0.04178235448327919
1 12 13 -0.015471715023365723
1 12 14 -0.009923548924119185
1 12 15 -0.10131077512543431
1 12 16 0.05348476919177248
1 12 17 -0.02740973290925305
1 12 18 -0.024198831646465108
1 12 20 -0.05412472757551903
1 12 21 0.014673951558126716
1 12 22 -0.07243686995402773
1 12 23 0.05424954118914646
1 12 24 -0.00805178135351894
1 12 25 -0.08075123608892558
1 12 26 0.042523933529926505
1 12 27 -0.005903023206384004
1 12 28 0.0811300756943478
1 12 29 -0.09052342382798195
1 12 30 -0.07760723002472593
1 12 31 -0.010069642278449257
1 12 32 -0.0628241716476304
1 12 33 -0.06889399528921428
1 12 34 -0.011762321837995068
1 12 35 -0.016179415327567753
1 12 36 -0.027966343853872724
1 12 37 0.029437521691879652
1 12 38 -0.029714827873557042
1 12 39 0.05666184063796952
1 12 40 0.01256760373506841
1 12 41 0.0626884663790647
1 12 42 0.007522122121133027
1 12 43 -0.021645325762963984
1 12 44 -0.06940397442143802
1 12 45 -0.0442056686090061
1 12 46 0.0430198921709687
1 12 47 0.0846476721929713
1 12 48 -0.08160574832721491
1 12 49 -0.029955003239685196
1 12 50 -0.005776883111760746
1 12 51 -0.09462273977128303
1 13 1 -0.017696029186262962
1 13 2 -0.06518546945967227
1 13 3 0.09568569118780763
1 13 4 0.01984536485631452
1 13 5 -0.04326550861269049
1 13 6 0.05456556665956013
1 13 7 -0.04708059840875476
1 13 8 -0.006120367192811468
1 13 9 0.0027238544483034707
1 13 10 0.10479768754986422
1 13 11 -0.020691599697598942
1 13 12 0.05031563668895275
1 13 13 0.06425897423000539
1 13 14 0.12451123629708111
1 13 15 -0.08893676891298186
1 13 16 0.022541484871281398
1 13 17 0.0328234192199493
1 13 18 -0.05067989851640708
1 13 19 0.033351133195349845
1 13 20 0.05871454484754627
1 13 21 -0.0056814974399878905
1 13 22 -0.034120733711291346
1 13 23 -0.08585419459487983
1 13 24 0.023149962996544086
1 13 25 -0.10704149972462713
1 13 26 0.11561884913438937
1 13 27 -0.06231985174356096
1 13 28 0.1235398944517125
1 13 29 -0.032699569084724746
1 13 30 0.05732696182374882
1 13 31 -0.05089357721028335
1 13 32 0.06137971421864702
1 13 33 0.018853828375117232
1 13 34 0.02317021830716173
1 13 35 0.014446542706355248
1 13 36 -0.05845718106171142
1 13 37 0.14709208235628032
1 13 38 -0.016915058151177175
1 13 39 -0.004072720751587889
1 13 40 0.03910826920544585
1 13 41 0.0542680578676668
1 13 42 0.07412374607672759
1 13 43 -0.0903112686167467
1 13 44 -0.0440178462284647
1 13 45 -0.028900529199337402
1 13 46 -0.10018880880442795
1 13 47 -0.08026952400426957
1 13 48 0.0376289423733486
1 13 49 0.09938465018420124
1 13 50 -0.039135286896074366
1 13 51 0.007873415852765762
1 14 1 0.11780911515323464
1 14 2 -0.1060969851839476
1 14 3 0.037691593072758725
1 14 4 0.03338391327317835
1 14 5 -0.03610128625785266
1 14 6 -0.0204958858440964
1 14 7 -0.05140254869908098
1 14 8 -0.01455861395626878
1 14 9 0.026590524843167086
1 14 10 0.035075897612743816
1 14 11 0.03708326748811642
1 14 12 -0.08076385820332131
1 14 13 0.05969626399093543
1 14 14 0.06165626271651062
1 14 15 0.050488074546313925
1 14 16 -0.051912554020017314
1 14 17 -0.07968764175178943
1 14 18 0.0202131850733952
1 14 19 -0.003695685183655046
1 14 20 0.08630183922043215
1 14 21 -0.08012291089466178
1 14 22 0.03451951142419136
1 14 23 0.0539110276601239
1 14 24 -0.006999153782984417
1 14 25 -0.023283517198022914
1 14 26 0.038436916921635624
1 14 27 -0.03779155242145173
1 14 28 -0.001381823493059711
1 14 29 0.10013221747124709
1 14 30 0.011419955337788428
1 14 32 0.010903809564129448
1 14 33 0.08689910462086965
1 14 34 -0.11511948873604062
1 14 35 -0.03422173455171588
1 14 36 -0.00976435209751298
1 14 37 0.04245363622115278
1 14 38 0.11660639556627007
1 14 39 -0.0655168016245189
1 14 40 0.006386896854397979
1 14 41 0.014243608589079847
1 14 42 0.011554557322867339
1 14 44 0.03104999017632666
1 14 45 0.15011831403625034
1 14 46 0.06441889752465264
1 14 47 0.030847800500179583
1 14 48 -0.05765871855212014
1 14 49 0.007917459048405335
1 14 50 -0.12484349099233699
1 14 51 -0.09001926405729734
1 15 1 0.10774825278113448
1 15 2 -0.024664454270194966
1 15 3 0.013128869746169895
1 15 4 0.016224997507599953
1 15 5 -0.07567352916140105
1 15 6 0.06642169207378751
1 15 7 0.008468400530940579
1 15 8 -0.027420939267498407
1 15 9 0.04956411169936559
1 15 10 -0.008842300418756312
1 15 11 -0.07653940835831916
1 15 12 0.031352787797053985
1 15 13 0.11067656806367415
1 15 14 0.09277036705810057
1 15 15 -0.045016747488864244
1 15 16 0.11934625759786507
1 15 17 -0.06937850593952381
1 15 18 0.12022366263265173
1 15 19 -0.15136199263890968
1 15 20 -0.016583975887596872
1 15 21 -0.02360054395569657
1 15 22 0.10163065610677259
1 15 23 0.01152887533358089
1 15 24 -0.025857028685690266
1 15 25 0.0010488882724933534
1 15 26 -0.027095255647819377
1 15 27 -0.03592091833819259
1 15 28 0.0999063404667759
1 15 29 0.08945155153332542
1 15 30 -0.06265756469914535
1 15 31 0.03447615542671977
1 15 32 0.05058463445080715
1 15 33 0.07395008107412998
1 15 34 -0.017907067527766666
1 15 35 0.09500083096113296
1 15 36 0.050739853723010715
1 15 37 0.14404542396638934
1 15 38 0.007542814278216902
1 15 39 -0.10152827970993511
1 15 40 0.0017732552492071858
1 15 41 -0.00723438720970837
1 15 42 0.07031944994061226
1 15 43 -0.019572636834277304
1 15 44 0.01721145549235778
1 15 45 -0.09442355171768799
1 15 46 -0.06679216040263682
1 15 47 0.1295319801716737
1 15 48 -0.02161313377511114
1 15 49 -0.06943914915239738
1 15 50 -0.012001098859296658
1 15 51 -0.1841944588465152
1 16 1 -0.11579507077874322
1 16 2 0.09227933230077917
1 16 3 -0.06445829065740044
1 16 4 -0.04760125121425415
1 16 5 0.07915245013999138
1 16 6 0.05727805280927749
1 16 7 -0.01895448422306966
1 16 8 0.022174810514487046
1 16 9 0.04514717915766357
1 16 10 0.08094775953547774
1 16 11 0.03390060282239279
1 16 12 0.025092699748229117
1 16 13 0.027645522481828513
1 16 14 0.005952884138358007
1 16 15 -0.046438256929290996
1 16 16 -0.026584855750474173
1 16 17 -0.05142127857537025
1 16 18 0.03860681569656701
1 16 19 0.02218666147367272
1 16 20 -0.041510505683514255
1 16 21 0.016114816091744956
1 16 22 -0.04571736425180924
1 16 23 0.0248741722202354
1 16 24 -0.0063686013089656116
1 16 25 0.09323586341373481
1 16 26 -0.016110166120573043
1 16 27 0.10838337654726622
1 16 28 0.05540329794235737
1 16 29 0.05495497242734051
1 16 30 -0.021524103846424645
1 16 31 -0.05874908344272696
1 16 32 0.10327033940447995
1 16 33 -0.09828749135198982
1 16 34 -0.013264617017652027
1 16 35 -0.1216605680242453
1 16 36 -0.02035813646124983
1 16 37 -0.08347413326280524
1 16 38 -0.044513111275489674
1 16 39 0.0011943652450475267
1 16 40 0.005980162170862177
1 16 41 -0.024135052674017637
1 16 42 -0.05281561692597629
1 16 43 -0.09840377306109908
1 16 44 0.07810939602581969
1 16 45 -0.06454013709332167
1 16 46 0.04245680630659564
1 16 47 0.03641050737072467
1 16 48 -0.038009829759623665
1 16 49 0.04367383914799933
1 16 50 0.003904975886907673
1 16 51 0.06164111305649042
1 17 1 -0.08875796873701769
1 17 2 0.12866454311919118
1 17 3 -0.024228383820526504
1 17 4 0.00640567861437354
1 17 5 0.07555608134668379
1 17 6 0.006473192521860742
1 17 7 0.08462296810295947
1 17 8 -0.05196743947801609
1 17 9 0.014509139362177048
1 17 10 0.02652470384167624
1 17 11 -0.1101303545674426
1 17 12 0.09131879750119676
1 17 13 0.0053478962890403286
1 17 14 -0.07082530315185974
1 17 15 0.003227479720855515
1 17 16 -0.028630699016269842
1 17 17 -0.0209822198133652
1 17 18 -0.07718158488565913
1 17 19 0.04588463372477331
1 17 20 -0.011459541178438566
1 17 21 0.018536367083221233
1 17 22 0.001657305158338265
1 17 23 -0.029569086893778025
1 17 24 0.04217876625860863
1 17 25 0.11136428747308315
1 17 26 -0.0418180284913372
1 17 27 0.10735157066156126
1 17 28 0.036795629522061654
1 17 29 0.05038111778706146
1 17 30 0.05313585493821717
1 17 31 -0.039895462955852674
1 17 32 -0.029483035641371693
1 17 33 -0.08413728198070736
1 17 34 0.09832418996175915
1 17 35 0.0036009054294136498
1 17 36 -0.04452735134523767
1 17 37 -0.03328500094167225
1 17 38 -0.1441177575081466
1 17 39 -0.13530570584338117
1 17 40 -0.11496200733525233
1 17 41 -0.06844230104537727
1 17 42 0.051786205035284895
1 17 43 -0.0352421921638146
1 17 44 0.014872293148524406
1 17 45 -0.06019068194268359
1 17 46 0.02077356132599294
1 17 47 -0.08054486137306599
1 17 48 0.14470199952209795
1 17 49 -0.1667238783828204
1 17 50 0.07394894611841307
1 17 51 0.05379688558758972
1 18 1 -0.04636615051104241
1 18 2 0.13610783883417746
1 18 3 -0.021873559243455312
1 18 4 0.009788080923678243
1 18 5 0.09340575263672783
1 18 6 0.1545049531787776
1 18 7 0.009950688801430891
1 18 8 -0.023692777031798746
1 18 9 -0.0071049388034987865
1 18 10 0.08616862130021423
1 18 11 -0.01685678802937017
1 18 12 -0.053455802975535184
1 18 13 0.05098642980896887
1 18 14 -0.041692184355844375
1 18 15 -0.04354855933419969
1 18 16 0.04228673092206604
1 18 18 0.02425376887285311
1 18 19 -0.004349881340674236
1 18 20 0.015792209804480057
1 18 21 -0.05336210882248427
1 18 22 0.014364814913777816
1 18 23 -0.023955681396258886
1 18 24 -0.05737765876946759
1 18 25 0.06215438184278997
1 18 26 -0.03799960314324932
1 18 27 0.022104936969719373
1 18 28 -0.04224002277422827
1 18 29 0.08695253749744263
1 18 30 0.012085942364287727
1 18 31 -0.033222715018367356
1 18 32 0.03777529939318445
1 18 33 -0.001953629992738291
1 18 34 0.005640315448084837
1 18 35 -0.06494512244256588
1 18 36 0.0019319890355480379
1 18 37 -0.1513206018814814
1 18 38 -0.00882168818175841
1 18 39 0.037711853640310704
1 18 40 -0.016515712990007207
1 18 41 0.0038463958792580464
1 18 43 0.03581649752362346
1 18 44 0.13772621068474625
